"","x","y","layer"
"79",756985.279123884,7521129.49435655,5.96463333333333
"80",757003.914203465,7521129.49435655,7.1396
"81",757022.549283046,7521129.49435655,7.0676
"82",757041.184362627,7521129.49435655,8.44900000000001
"83",756873.468646398,7521117.34004015,6.11723333333333
"84",756892.103725979,7521117.34004015,7.99483333333333
"85",756910.73880556,7521117.34004015,8.19233333333333
"86",756929.373885141,7521117.34004015,8.10883333333333
"87",756948.008964722,7521117.34004015,6.37946666666666
"88",756966.644044303,7521117.34004015,6.37946666666666
"89",756985.279123884,7521117.34004015,5.96463333333333
"90",757003.914203465,7521117.34004015,7.1396
"91",757022.549283046,7521117.34004015,7.0676
"92",757041.184362627,7521117.34004015,8.44900000000001
"93",756854.833566817,7521105.18572375,6.11723333333333
"94",756873.468646398,7521105.18572375,6.11723333333333
"95",756892.103725979,7521105.18572375,7.99483333333333
"96",756910.73880556,7521105.18572375,8.19233333333333
"97",756929.373885141,7521105.18572375,8.10883333333333
"98",756948.008964722,7521105.18572375,6.37946666666666
"99",756966.644044303,7521105.18572375,6.37946666666666
"100",756985.279123884,7521105.18572375,5.96463333333333
"101",757003.914203465,7521105.18572375,7.1396
"102",757022.549283046,7521105.18572375,7.0676
"103",757041.184362627,7521105.18572375,8.44900000000001
"104",756854.833566817,7521093.03140734,6.034
"105",756873.468646398,7521093.03140734,6.034
"106",756892.103725979,7521093.03140734,7.9116
"107",756910.73880556,7521093.03140734,8.1091
"108",756929.373885141,7521093.03140734,8.0256
"109",756948.008964722,7521093.03140734,6.28823333333333
"110",756966.644044303,7521093.03140734,6.28823333333333
"111",756985.279123884,7521093.03140734,5.8794
"112",757003.914203465,7521093.03140734,7.09286666666667
"113",757022.549283046,7521093.03140734,7.02086666666667
"114",757041.184362627,7521093.03140734,8.40226666666667
"115",756836.198487235,7521080.87709094,5.92763333333333
"116",756854.833566817,7521080.87709094,6.034
"117",756873.468646398,7521080.87709094,6.034
"118",756892.103725979,7521080.87709094,7.9116
"119",756910.73880556,7521080.87709094,8.1091
"120",756929.373885141,7521080.87709094,8.0256
"121",756948.008964722,7521080.87709094,6.28823333333333
"122",756966.644044303,7521080.87709094,6.28823333333333
"123",756985.279123884,7521080.87709094,5.8794
"124",757003.914203465,7521080.87709094,7.09286666666667
"125",757022.549283046,7521080.87709094,7.02086666666667
"126",757041.184362627,7521080.87709094,8.40226666666667
"127",757059.819442208,7521080.87709094,8.39276666666667
