"x","y","median","sd","q0.025","q0.975","cv"
757409.065340608,7518103.66857062,16.5022137157761,18.4497066521565,4.85772158790746,71.4144311870133,0.804831942395868
757435.410396627,7518103.66857062,16.7961407213276,17.1832609313702,5.4934706481396,68.6461250318597,0.767531210029747
757461.755452646,7518103.66857062,16.8459068496758,16.1240031117104,6.08233111739454,65.9951183270578,0.73489000836843
757488.100508665,7518103.66857062,16.3304240334495,15.2684275733176,6.05579144586682,63.5165943966358,0.707542150771247
757514.445564684,7518103.66857062,16.132869556222,14.6150042920761,5.82233618358548,62.3942875271406,0.686090129032296
757540.790620704,7518103.66857062,16.3327477266299,14.1636262839492,5.59813966181864,59.8241975230497,0.671063501927912
757567.135676723,7518103.66857062,16.6680197537702,13.9151295671726,5.38282510984222,59.314173932068,0.66287842799694
757593.480732742,7518103.66857062,17.3295975272306,13.8710680948428,5.53768636230458,59.5650056071883,0.661809579640743
757619.825788761,7518103.66857062,16.8287329235784,14.0339241666039,5.57098316684583,57.0390598752934,0.667985304488487
757646.17084478,7518103.66857062,16.747142155374,14.4078512645965,5.3296561770929,56.0807839728903,0.681411256964139
757672.515900799,7518103.66857062,17.3804358851611,14.9999123574169,5.09950496262906,57.0474530703636,0.702018714617443
757698.860956818,7518103.66857062,17.8094938375179,15.8216637697389,4.87998309375989,59.5813775852633,0.72972593246417
757725.206012837,7518103.66857062,17.5644292638488,16.8908998942274,4.65040641964606,66.6383779816617,0.764497956096875
757751.551068856,7518103.66857062,16.7876839549508,15.9791749005698,4.48900428609947,63.7134698311004,0.737399826492828
757777.896124875,7518103.66857062,17.22898809898,15.01831352348,4.33971027692222,59.339043317059,0.707425392122433
757804.241180894,7518103.66857062,17.2234221912612,14.2557197282951,4.32433513904292,58.863788377466,0.682949844925905
757830.586236914,7518103.66857062,16.7686836909716,13.7020140787538,4.34997898216943,58.727129915436,0.665124238581526
757856.931292933,7518103.66857062,17.1054403658876,13.3734707479283,4.27867879320148,57.5481223581037,0.655249952346941
757883.276348952,7518103.66857062,17.4879309275812,13.2909666381638,4.08267196137085,55.9155085879696,0.654689475683282
757909.621404971,7518103.66857062,17.1258367917977,13.4782951570959,3.89756376455829,56.9750826472147,0.664730165282053
757935.96646099,7518103.66857062,17.537055032322,13.9603491055558,3.71804723136819,57.9416064379255,0.686431816902581
757962.311517009,7518103.66857062,17.3014380744586,14.7619996175199,3.65385101586767,60.7585221629146,0.720508452504787
757988.656573028,7518103.66857062,17.5072476184087,15.9083542269624,3.47297505481022,64.3726271586956,0.767286008172023
758015.001629047,7518103.66857062,16.8734740832995,17.4264751912606,3.30313464294416,68.6952937059448,0.826741100188593
758041.346685066,7518103.66857062,16.3722541619581,19.3480392021672,3.11292639079624,79.2617099758773,0.898589234502438
758067.691741085,7518103.66857062,16.5841073905817,21.7122488307699,2.80472600120817,91.5433560869521,0.982379484120435
758094.036797104,7518103.66857062,16.8962419750155,24.568547664873,2.5639042188855,103.124946119596,1.0775662455164
758120.381853123,7518103.66857062,17.1625571139247,27.9790433503934,2.39791140774957,116.273153876205,1.18354940577586
758146.726909143,7518103.66857062,17.3750807160936,32.0207791200115,2.26100788257866,127.118727750775,1.2996883713634
756434.298267902,7518123.51116084,17.5429008290111,20.760987984291,2.90608149700604,70.9372908113421,0.855327288724658
756460.643323921,7518123.51116084,18.8966491251967,21.8075751524154,2.64382401538515,76.1409695575734,0.872957873369527
756486.98837994,7518123.51116084,18.2044234906136,20.6332458722117,2.67905392439877,77.0431012323,0.843167040769174
756513.333435959,7518123.51116084,18.3579581252273,18.6988977495713,2.87594433799983,70.1363640768989,0.791287031609501
756539.678491978,7518123.51116084,17.7437543146102,17.2551584710911,3.00660537494722,65.063928179605,0.752338157242985
756566.023547997,7518123.51116084,18.027930521719,16.2218112693154,3.28402019153232,60.323341449765,0.725137388451885
756592.368604016,7518123.51116084,18.0999658277683,15.5368423452618,3.5904422534423,54.9431553566056,0.708603358495523
756618.713660036,7518123.51116084,18.2580840755347,15.1531809594526,3.92920488305811,57.7189480625023,0.701768566806356
756645.058716055,7518123.51116084,17.8430397559779,15.0360203227128,4.30404777010743,60.6368772201782,0.703778816053266
756671.403772074,7518123.51116084,17.2918612980322,15.1606553319508,4.7191681607861,63.7043146009117,0.713884123421508
756697.748828093,7518123.51116084,16.0901570597167,15.5107909710622,5.17083805467975,66.9290188522872,0.731425606338813
756724.093884112,7518123.51116084,15.3192397814591,16.0772714353143,5.37155543460365,70.3191560197398,0.755821757695916
756750.438940131,7518123.51116084,14.491574439687,16.8571697064324,5.5010000146565,70.1050396302046,0.786555890291242
756776.78399615,7518123.51116084,14.2866025928888,17.853172402946,5.6143063575575,74.4759846321857,0.823165148289837
756803.129052169,7518123.51116084,14.1106673734028,19.0731993528992,5.34370684172427,80.7768863213033,0.865230745877548
756829.474108188,7518123.51116084,15.122724016081,20.5302091238992,5.04857637140976,83.5237943152159,0.912368955702817
756855.819164207,7518123.51116084,15.5589544969275,22.2421560798265,4.48664198339349,87.2353383048812,0.964222572104097
756882.164220226,7518123.51116084,14.4833449905926,23.9278272913926,4.29822880442946,95.4691994272078,1.01537284389802
756908.509276245,7518123.51116084,14.8728601227755,21.6985668096403,4.43764906877869,85.915524860659,0.96539631835578
756934.854332265,7518123.51116084,14.0453009684112,19.1003733848972,4.38905786607378,70.842776437763,0.897132081150165
756961.199388284,7518123.51116084,13.6811377295199,17.1914724020554,4.14066612287692,58.425555724686,0.842508339485255
756987.544444303,7518123.51116084,13.6569259944487,15.9228158286283,3.55791531792676,58.0023117039454,0.804242175114456
757013.889500322,7518123.51116084,14.0711747713365,15.2882248746889,3.27052981686637,58.1253948173909,0.785666274956335
757040.234556341,7518123.51116084,15.2665840863466,15.3290035402597,2.99491605555398,55.9495200044402,0.790792347508853
757066.57961236,7518123.51116084,15.5811867472819,16.1409428243586,2.67857136469656,65.0727970274636,0.824215213563176
757092.924668379,7518123.51116084,15.5795743387049,17.5484134905368,2.48408549660691,70.3390773858039,0.877609613784647
757119.269724398,7518123.51116084,15.3926317563533,17.3809922242998,2.69798633615602,67.0041762784854,0.86670753498339
757145.614780417,7518123.51116084,15.3881847112096,16.8545664495327,3.15837794737259,63.3278745073527,0.838230235229913
757171.959836436,7518123.51116084,16.0294092394901,16.6993946897827,3.69801996549514,60.7750865615478,0.820275377796905
757198.304892455,7518123.51116084,16.7525521432568,16.9460082801473,3.87566012621179,58.3576788960598,0.813949108277625
757224.649948474,7518123.51116084,18.3164986118796,17.6495297715028,4.21498731093064,62.4681206897858,0.820527819665907
757250.995004494,7518123.51116084,17.3218409353701,18.8916515670175,4.11845914195741,69.9930010695769,0.841267520778943
757277.340060513,7518123.51116084,16.8604951138635,20.7831264600236,3.69700538083234,78.7900666732186,0.877167971478402
757303.685116532,7518123.51116084,16.7185629210633,22.9904968440935,3.30045979839605,82.27709666991,0.920617053929161
757330.030172551,7518123.51116084,16.5054905004028,22.4750775505214,3.46796516461883,79.2307350101003,0.914404734892354
757356.37522857,7518123.51116084,16.75318744175,20.9455722773991,3.94810716836861,74.3494686945381,0.876996265759177
757382.720284589,7518123.51116084,16.5337873825933,19.2450455935132,4.36251272987835,71.4214262536086,0.831054180758551
757409.065340608,7518123.51116084,16.658627776529,17.7608644303495,4.83919520176348,68.6189831551953,0.788375735870993
757435.410396627,7518123.51116084,16.7104081758601,16.4843663693167,5.46778898292354,65.9364143952262,0.749575509726697
757461.755452646,7518123.51116084,16.8286169712594,15.4100515226593,6.0956989243541,63.368266082791,0.715316972723536
757488.100508665,7518123.51116084,16.4998768111916,14.5352719143347,6.34539436021774,60.9093423133492,0.68629228263185
757514.445564684,7518123.51116084,16.4901023879028,13.8597820200596,6.13871258230419,59.7343254795189,0.663189626017517
757540.790620704,7518123.51116084,16.6872414265762,13.385165664498,5.90348825731213,58.7651015999137,0.646649107575878
757567.135676723,7518123.51116084,17.0448877253961,13.1142390958481,5.67754004036122,55.217710414482,0.637213464297008
757593.480732742,7518123.51116084,17.0827362313278,13.0506236291025,5.83293988851165,54.7958366015341,0.635285612848085
757619.825788761,7518123.51116084,17.1337690989878,13.1987254562553,6.00484185962487,53.3073086434839,0.641107542121551
757646.17084478,7518123.51116084,16.8486899201547,13.564300743571,5.78291255818168,51.6497258893245,0.65477091240363
757672.515900799,7518123.51116084,17.6717969188306,14.1556281010081,5.52997158581179,53.8522540795171,0.676259341767881
757698.860956818,7518123.51116084,17.6059337493604,14.9851416416058,5.23273607099725,57.0138227430853,0.705511024042154
757725.206012837,7518123.51116084,16.6483867677189,15.9076813285512,5.02650713927346,62.7261789684724,0.739680247003085
757751.551068856,7518123.51116084,16.7429932302525,15.5390144255419,4.85139613273083,61.3125492960301,0.726164291689614
757777.896124875,7518123.51116084,17.2289024369597,14.5714308615727,4.69191835419088,57.8780416342203,0.69526173832859
757804.241180894,7518123.51116084,16.73933221418,13.800225793712,4.6032516555175,57.4293563063721,0.669878912436767
757830.586236914,7518123.51116084,16.8016770026612,13.2358157312892,4.58952989382763,57.3375928155839,0.651184981686512
757856.931292933,7518123.51116084,16.6118334235679,12.8941209937738,4.49840368848038,57.1999121484024,0.640497039800543
757883.276348952,7518123.51116084,16.823514137364,12.7953995701876,4.27911036538224,55.4542320716983,0.639184526162595
757909.621404971,7518123.51116084,17.0899331764427,12.9624240943579,4.08467499844472,56.4056768622913,0.648525201306789
757935.96646099,7518123.51116084,17.8367623322388,13.4185617228238,3.89794876897189,55.8683080248176,0.669547169041804
757962.311517009,7518123.51116084,17.6064344793387,14.1866453696883,3.80366260662421,58.5346176241047,0.702911606734019
757988.656573028,7518123.51116084,16.8175177616514,15.2893297095122,3.6155653724436,61.9153974765206,0.748879079228314
758015.001629047,7518123.51116084,16.3254328203564,16.7509497721328,3.46773901330327,65.8184281842332,0.807361046374819
758041.346685066,7518123.51116084,15.5025336962147,18.6002743795627,3.33014705949977,74.72577664277,0.878019359126901
758067.691741085,7518123.51116084,16.2248163040091,20.873415185889,3.04558834811558,86.2721468246639,0.960367300671957
758094.036797104,7518123.51116084,16.815256763587,23.6164488599367,2.77922112931841,98.6475946542272,1.05384271280679
758120.381853123,7518123.51116084,16.8685439570258,26.8876890381347,2.58924339981272,110.878804045045,1.15784635957876
758146.726909143,7518123.51116084,17.3073185133652,28.5728118517334,2.49235161125436,115.966284567779,1.20780959450809
758173.071965162,7518123.51116084,17.7581285594205,25.9874472694156,2.51279212090842,102.226614052191,1.13350962703495
756381.608155864,7518143.35375106,17.7208350271244,18.7184899138937,3.22852399059156,63.7888498101252,0.812591471893415
756407.953211883,7518143.35375106,17.2762258787801,18.9893006270976,3.26143410977854,64.1523871549848,0.810310232814024
756434.298267902,7518143.35375106,17.5036793220382,19.6433510145729,3.14298290273776,68.478168103149,0.818965437605981
756460.643323921,7518143.35375106,18.7917960396314,20.6234137954966,2.81748018644495,73.6285849175141,0.83644088120288
756486.98837994,7518143.35375106,17.9600783953218,19.8721614290102,2.85066072600447,79.0835062935021,0.821364462271704
756513.333435959,7518143.35375106,18.0791776468884,18.0105354742904,3.05787256719439,71.9511057187718,0.770632820810223
756539.678491978,7518143.35375106,18.2391949130462,16.6079293748448,3.2749400551398,65.6672343132139,0.731977397737639
756566.023547997,7518143.35375106,18.5190092879152,15.5921804842785,3.52530454642369,59.650832213491,0.704406097273978
756592.368604016,7518143.35375106,18.4646417141064,14.908176367689,3.81455480022157,54.3564515242576,0.687044198320232
756618.713660036,7518143.35375106,18.1541172228282,14.5145644341076,4.17143002141769,52.4575937188761,0.679126577313218
756645.058716055,7518143.35375106,17.6376097703501,14.3810558443266,4.56605351566055,55.0695301560313,0.679979357866161
756671.403772074,7518143.35375106,17.3399223628498,14.4863058084115,5.00279665922329,57.8133274340205,0.688998432613741
756697.748828093,7518143.35375106,15.9602287714109,14.8163403129572,5.48656611998081,60.695732792306,0.705630911216006
756724.093884112,7518143.35375106,14.9384956295783,15.3634660372483,5.70590274514569,63.7238431767342,0.729362477816712
756750.438940131,7518143.35375106,14.2687691820538,16.1255713317058,5.68717807648703,65.9190515893845,0.759710506585826
756776.78399615,7518143.35375106,13.8462369440898,17.1057181605321,5.57344996680544,70.2430572762253,0.796220866007818
756803.129052169,7518143.35375106,14.7463819231685,18.3119387215663,5.23547623429265,73.8731079204289,0.83846596520346
756829.474108188,7518143.35375106,15.6166146360059,19.7571762080904,4.94822526166891,78.0139623402726,0.886042280326183
756855.819164207,7518143.35375106,15.4846418454341,21.2052944628647,4.70476847082823,84.6912576997865,0.932828357988653
756882.164220226,7518143.35375106,14.6192642661822,21.9383657967538,4.68339612637576,87.4786338458723,0.961312209393145
756908.509276245,7518143.35375106,14.6928907211762,20.3436637540978,4.65784403155873,80.7933089826574,0.925879849826385
756934.854332265,7518143.35375106,14.0120126771727,18.0643154745991,4.66124102890433,69.9582995705277,0.863627319552459
756961.199388284,7518143.35375106,13.6714853545656,16.223252356069,4.35328204077065,58.1664065813868,0.808444931306325
756987.544444303,7518143.35375106,13.1458951763337,15.0263936478429,3.81558929844075,54.4663882280848,0.770821633205008
757013.889500322,7518143.35375106,13.8058712737782,14.4793778711528,3.65215729363482,53.3721910339325,0.754659455783033
757040.234556341,7518143.35375106,14.4599710846103,14.6392171273494,3.33915153191081,55.7451224833458,0.764659211313101
757066.57961236,7518143.35375106,14.9936308237532,15.6199540765936,2.85777143556374,66.4569595455783,0.806035682026182
757092.924668379,7518143.35375106,15.7428691806033,16.5529747048993,2.75514268061152,68.3705263022,0.841793165005946
757119.269724398,7518143.35375106,15.9993817086343,16.6737563585789,2.93107626235718,66.6949887552928,0.842202720876111
757145.614780417,7518143.35375106,15.6895976930473,16.0687860253406,3.42978569363916,63.1480087479759,0.809637667454808
757171.959836436,7518143.35375106,16.0619479599034,15.8269458680957,3.92163067786259,60.6134035838912,0.787692591998381
757198.304892455,7518143.35375106,16.8944788384899,15.9847285009791,4.13381391941779,58.2130088252438,0.777908348511165
757224.649948474,7518143.35375106,18.2142314846422,16.6045984579722,4.48420817354855,60.919944623334,0.782024650820647
757250.995004494,7518143.35375106,16.885892205995,17.7758768329973,4.49516498677741,67.4159200564813,0.80168624515084
757277.340060513,7518143.35375106,17.1185463951915,19.6157532691913,3.90235904166811,76.7390116154028,0.838100431502551
757303.685116532,7518143.35375106,16.6848600711237,20.8536614168951,3.48714502143883,79.0964703126856,0.865885151114113
757330.030172551,7518143.35375106,16.7642237913799,20.4437793112815,3.47473617371398,77.6863817446136,0.861472121095851
757356.37522857,7518143.35375106,16.4200088551803,19.8788397821144,4.05239079075979,72.4438662662035,0.850722439423751
757382.720284589,7518143.35375106,16.2981659943077,18.7045358339973,4.53884566957236,68.70241139264,0.819656384755656
757409.065340608,7518143.35375106,16.399050207831,17.2112338804213,4.82237594159152,65.984207025126,0.775637620430476
757435.410396627,7518143.35375106,16.6155704444408,15.9210324487221,5.43974567210512,63.3830127074579,0.735344579650264
757461.755452646,7518143.35375106,16.7812764299848,14.8287751014368,6.06605871964364,60.8934825490101,0.699469131143546
757488.100508665,7518143.35375106,16.5534690021747,13.9325388975414,6.48849785943992,58.6303320906358,0.668757237547625
757514.445564684,7518143.35375106,16.8125882957247,13.2332628665742,6.47763499234515,58.3812390871308,0.643980381249599
757540.790620704,7518143.35375106,17.1502457162461,12.7341837633219,6.23064218534244,58.5345221568383,0.625890769399717
757567.135676723,7518143.35375106,17.3306222558966,12.4401371940408,5.99334424822873,54.8539403360363,0.615164050586809
757593.480732742,7518143.35375106,17.145278933043,12.3569107894664,6.13420309457722,51.3585169377385,0.612341262729282
757619.825788761,7518143.35375106,17.2346415054949,12.4909412942854,6.32233834762257,50.0003546134649,0.617788060664806
757646.17084478,7518143.35375106,17.0344783636294,12.8496359681708,6.19925086445635,49.321525933403,0.631688092391349
757672.515900799,7518143.35375106,17.1208420983015,13.4424326716786,5.88806816496317,51.4730719772269,0.654076361902259
757698.860956818,7518143.35375106,16.8798747960035,14.2824757221587,5.57179950009093,55.5920199881821,0.684902798225868
757725.206012837,7518143.35375106,15.8926702774451,14.999657039328,5.46561580880723,57.5850187131887,0.716842572546219
757751.551068856,7518143.35375106,16.2331163495205,14.9868662474465,5.2777322868016,57.3597023145255,0.717219151590002
757777.896124875,7518143.35375106,17.1564725764863,14.2503291962143,5.07577162228375,56.4542075112176,0.687139871707702
757804.241180894,7518143.35375106,16.6458877941444,13.466083754175,4.97242702614133,56.0310803533396,0.660775174691943
757830.586236914,7518143.35375106,16.332125758796,12.8867649810045,4.96684371836165,55.9821325434847,0.641105520719581
757856.931292933,7518143.35375106,16.7295607435919,12.5277224217873,4.89111492695101,55.7759187953423,0.629451077633849
757883.276348952,7518143.35375106,17.2943755552769,12.4084615005515,4.62784743476451,55.0245216961495,0.627179373111068
757909.621404971,7518143.35375106,17.3759104690895,12.5507315922507,4.37830082408223,55.8625444559127,0.635556516154694
757935.96646099,7518143.35375106,18.0450384272815,12.9765274725708,4.1521472277029,53.8755351272268,0.65558530193385
757962.311517009,7518143.35375106,17.5066778526328,13.7069339234927,4.0165210103865,56.4076739144484,0.687887894186585
757988.656573028,7518143.35375106,16.9512534811619,14.7625216047725,3.88395384934304,59.5590010989279,0.732677352754766
758015.001629047,7518143.35375106,16.2961355048192,16.1652776607419,3.75438274612136,63.2700102535585,0.789817701253092
758041.346685066,7518143.35375106,16.0989477293912,17.9414055093523,3.61437149220433,70.4594551349313,0.858931577227528
758067.691741085,7518143.35375106,16.4861856249842,20.1242176361767,3.30073616771528,81.3161431615647,0.939506339201329
758094.036797104,7518143.35375106,16.5136767970096,22.7566780621905,3.00220283629263,93.938170690303,1.03096878366305
758120.381853123,7518143.35375106,16.6275153747684,24.8022402205561,2.82875990237255,101.060195436435,1.09852157481709
758146.726909143,7518143.35375106,16.8889353562517,25.5082846118348,2.75070117890863,101.575199772657,1.12051513007595
758173.071965162,7518143.35375106,17.0251246945876,23.3634099982301,2.76793518877367,89.9620144718424,1.05490396020632
758199.417021181,7518143.35375106,16.8632405754446,21.167150994911,2.80117225652906,78.3073962030167,0.981683428627261
758225.7620772,7518143.35375106,16.380485958681,19.3763567442653,2.88758980571524,68.2972683248141,0.916684049777355
756328.918043826,7518163.19634128,17.3356084623048,18.476765439341,3.75604522695719,69.1719899685014,0.82358592065234
756355.263099845,7518163.19634128,17.7640166511156,17.9250041799485,3.58923650962339,65.0677554239108,0.795149087061343
756381.608155864,7518163.19634128,17.7369783262005,17.7797531480199,3.59929490671508,60.1594019422289,0.779945300733079
756407.953211883,7518163.19634128,17.454143066874,18.0323149711931,3.46978643510131,61.5944525421557,0.777359619574236
756434.298267902,7518163.19634128,17.7715387051067,18.6782587948189,3.31124704052455,66.1044650319155,0.786443291162071
756460.643323921,7518163.19634128,18.6034589504599,19.3987132875653,3.05104328891674,71.6407596518732,0.80015741697286
756486.98837994,7518163.19634128,18.3318661145546,19.2770292947804,3.03496107677959,81.1095122919601,0.804067111736447
756513.333435959,7518163.19634128,18.3690011605866,17.4936760753854,3.25152856932626,73.8630498801878,0.754973346138534
756539.678491978,7518163.19634128,18.5327558699239,16.1253082476421,3.57656515882025,64.6209969176999,0.71664572413446
756566.023547997,7518163.19634128,18.675681201169,15.1226711467711,3.8503447884835,60.1060028353641,0.688754928500443
756592.368604016,7518163.19634128,18.1342304861755,14.4370092108349,4.14597600428892,55.7004806924431,0.670624166779468
756618.713660036,7518163.19634128,18.0403131273378,14.0322661015097,4.46527151755075,51.4415360090938,0.661682808463253
756645.058716055,7518163.19634128,17.1717317403675,13.882387842814,4.84669506284321,52.5224854156116,0.661432253410215
756671.403772074,7518163.19634128,16.8336233320377,13.9692296122049,5.30641348430065,54.0771512032217,0.669412313117836
756697.748828093,7518163.19634128,15.8350073386997,14.2810647500073,5.58343111691059,55.7039238276939,0.685176177903713
756724.093884112,7518163.19634128,15.0872750835939,14.8116380401949,5.95085138803103,57.9613434440771,0.70827747246685
756750.438940131,7518163.19634128,14.2581299490337,15.5596523360621,5.89687524161927,60.8115538187097,0.738268075688714
756776.78399615,7518163.19634128,14.8637116939836,16.5285565000066,5.44589121433523,63.8738512529297,0.774702404875584
756803.129052169,7518163.19634128,15.7205105701625,17.7265185319666,5.02939799811785,68.0645050616995,0.817143436090147
756829.474108188,7518163.19634128,15.6314925456736,18.9340212091595,4.85363885857104,75.0144467260299,0.858634645287985
756855.819164207,7518163.19634128,15.2635885780748,20.1573152142193,4.82354045374403,81.6417912256862,0.90072319590763
756882.164220226,7518163.19634128,14.6558839444704,20.1664820566386,4.85106706778121,80.2351037870678,0.90967277097259
756908.509276245,7518163.19634128,14.2894985297013,18.7420771882934,4.87827469008521,72.7138322338328,0.876341593493885
756934.854332265,7518163.19634128,14.05262832164,17.2395876444256,4.86686865438423,64.9713059581042,0.836017225287143
756961.199388284,7518163.19634128,13.4042154090114,15.4632030547155,4.51577588634894,55.9006439612294,0.780768532378994
756987.544444303,7518163.19634128,13.0145982913873,14.3384015280476,4.22820308111062,50.3478322135801,0.744313853736319
757013.889500322,7518163.19634128,13.2681180848759,13.8841795789032,4.01950113928992,52.6509507743792,0.731189286722327
757040.234556341,7518163.19634128,13.9265964508208,14.1744277223211,3.37529442172234,56.8671659185431,0.746808418749336
757066.57961236,7518163.19634128,14.9532504859421,15.1041175868518,2.95212019578768,63.3133951932757,0.786854100721423
757092.924668379,7518163.19634128,15.696972761918,15.6464635887804,2.87039466327667,65.2437393899671,0.807563179160907
757119.269724398,7518163.19634128,15.893873712532,16.0691830471764,3.03747499071556,63.9040929053693,0.8208218845849
757145.614780417,7518163.19634128,15.4899878857422,15.3968352824694,3.53556583815203,62.9723339705631,0.78463899092569
757171.959836436,7518163.19634128,16.1312557307536,15.0800609778716,3.93382696505443,60.4557128665906,0.75912694591838
757198.304892455,7518163.19634128,16.7704106121486,15.1612930059996,4.16136133762279,58.0721433919147,0.746252691166937
757224.649948474,7518163.19634128,17.3352378590576,15.7107007639525,4.46452388426161,59.422915622881,0.748230076647
757250.995004494,7518163.19634128,17.2219757233915,16.825828579671,4.75228616197037,65.4875336604619,0.767109928401789
757277.340060513,7518163.19634128,17.243081618687,18.6308003345177,4.12756490785045,74.7458831272246,0.804310563452475
757303.685116532,7518163.19634128,16.7502763428785,18.9987244460562,3.77263120380154,76.0623360361837,0.816142130836584
757330.030172551,7518163.19634128,16.5687741193828,18.7155855156091,3.59396957114558,76.1722538417689,0.814630912291837
757356.37522857,7518163.19634128,16.2779333004095,18.1095692058981,4.10974332227772,71.0294048471603,0.800975835325963
757382.720284589,7518163.19634128,16.7088854366381,17.6609421564441,4.78441261379441,66.285034767939,0.791330704068148
757409.065340608,7518163.19634128,16.684753615851,16.7969504141603,5.02387388126159,63.499588434227,0.766785908137447
757435.410396627,7518163.19634128,16.7417997795687,15.4891868184617,5.4151048015701,60.9756815113707,0.725010851513466
757461.755452646,7518163.19634128,16.6723067226437,14.3758601769349,6.03531633309322,58.5607978706031,0.687522137589108
757488.100508665,7518163.19634128,16.7386579875376,13.4556198555086,6.51358071980789,57.3742429830616,0.655113458840559
757514.445564684,7518163.19634128,17.2532479193836,12.7304575754557,6.60170904643978,57.0773691234856,0.628634919814355
757540.790620704,7518163.19634128,16.6392167881939,12.2051871034028,6.46824853856981,57.1897221035512,0.608949773496576
757567.135676723,7518163.19634128,17.0303472835567,11.8866701157196,6.23220606256532,54.3506914968604,0.596870729283449
757593.480732742,7518163.19634128,17.3269246459651,11.7829448401658,6.32449979384666,50.6009629721581,0.593085833543856
757619.825788761,7518163.19634128,17.3468396165556,11.9025922559099,6.48279811956274,48.2492959694149,0.598094869000149
757646.17084478,7518163.19634128,16.7840920326471,12.2547408187464,6.26977323945288,46.8969090620114,0.612180856532466
757672.515900799,7518163.19634128,16.3552662271763,12.8499568215907,6.03253401150214,49.3349953994437,0.635430899630814
757698.860956818,7518163.19634128,16.5149060916268,13.7019519021779,5.67503036220521,53.4396498820648,0.667800055658127
757725.206012837,7518163.19634128,15.2832112174677,14.2177413465457,5.93261843289375,54.6010078804168,0.696830026329202
757751.551068856,7518163.19634128,15.3146237050165,14.5171317154952,5.69099100721058,54.8577478441252,0.713039046036136
757777.896124875,7518163.19634128,16.9835849695919,13.9369022094577,5.47898283085851,54.6520258677583,0.681604388480596
757804.241180894,7518163.19634128,16.744967472553,13.2505109283208,5.25442022788757,54.6680217907167,0.655744393413458
757830.586236914,7518163.19634128,16.2347865757544,12.6520466020914,5.3090464726033,54.6598852456533,0.634995209381831
757856.931292933,7518163.19634128,16.193002693536,12.2715139892686,5.31723874127766,54.2506983725076,0.622228459271785
757883.276348952,7518163.19634128,17.5116871384973,12.1274987072158,5.01230441611117,54.6230118921701,0.618799063868589
757909.621404971,7518163.19634128,17.501781006327,12.2406907738742,4.66380765362829,55.3451252460774,0.625957733665788
757935.96646099,7518163.19634128,17.877182215294,12.6318391309546,4.33957808008158,52.9450485222401,0.64468730784219
757962.311517009,7518163.19634128,17.5824309653046,13.3205527235584,4.27882589490179,54.3644768499899,0.675584549029242
757988.656573028,7518163.19634128,17.2406281727757,14.3256741660587,4.0931125747596,57.299068904315,0.71883316829173
758015.001629047,7518163.19634128,16.5679832622436,15.6672083113566,3.91141808476794,60.8273514590532,0.774267807079089
758041.346685066,7518163.19634128,16.4137855852227,17.3691179961731,3.73109250767727,66.4461353950262,0.841486424626661
758067.691741085,7518163.19634128,16.8693439069996,19.4621871142985,3.37268134827265,76.6558201249496,0.919960153144587
758094.036797104,7518163.19634128,16.4455626263063,21.7186742642749,3.07370381842096,87.9772027253228,1.00020646472887
758120.381853123,7518163.19634128,16.5237608565391,22.1862947351597,3.12025254252949,89.2267431702513,1.01778871173782
