,POINT_X,POINT_Y,Ca
133,758280.4939125628,7518688.85,4.818661975471419
134,758301.7558502513,7518688.85,4.86390808583703
135,758323.0177879396,7518688.85,4.910948267374007
136,758344.2797256281,7518688.85,4.958760982692389
137,758365.5416633165,7518688.85,5.006294259636182
138,758386.803601005,7518688.85,5.052497240163923
139,758408.0655386935,7518688.85,5.096350411961467
140,758429.3274763819,7518688.85,5.136892795536705
141,758450.5894140704,7518688.85,5.173244988017268
142,758471.8513517588,7518688.85,5.204627600022052
143,758493.1132894473,7518688.85,5.230375182892333
144,758514.3752271357,7518688.85,5.249946142679664
145,758535.6371648241,7518688.85,5.26292930620733
146,758556.8991025125,7518688.85,5.269047725898963
147,758578.161040201,7518688.85,5.26816003575921
148,758599.4229778894,7518688.85,5.260259313589773
149,758620.6849155779,7518688.85,5.2454691035570855
150,758641.9468532663,7518688.85,5.224036127845645
151,758663.2087909548,7518688.85,5.196319325107683
152,758684.4707286432,7518688.85,5.162775177001599
153,758705.7326663317,7518688.85,5.123939734356878
154,758726.9946040201,7518688.85,5.080408208387661
155,758748.2565417085,7518688.85,5.0328133333752385
156,758769.5184793969,7518688.85,4.981803859420762
157,758790.7804170854,7518688.85,4.928024477722414
158,758812.0423547738,7518688.85,4.872098248763821
159,758833.3042924623,7518688.85,4.814612261389189
160,758854.5662301508,7518688.85,4.756106872978969
161,758875.8281678392,7518688.85,4.69706853252697
162,758897.0901055277,7518688.85,4.637925912331494
163,758918.3520432161,7518688.85,4.579048889095423
164,758939.6139809046,7518688.85,4.520749820167869
165,758960.8759185929,7518688.85,4.463286540980391
166,758982.1378562814,7518688.85,4.406866544942412
167,759003.3997939698,7518688.85,4.351651876243344
168,759024.6617316583,7518688.85,4.297764351197125
169,759045.9236693467,7518688.85,4.245290811553316
170,759067.1856070352,7518688.85,4.194288194716656
171,759088.4475447236,7518688.85,4.144788276209421
172,759109.7094824121,7518688.85,4.0968019970568585
173,759130.9714201005,7518688.85,4.050323333162538
174,759152.233357789,7518688.85,4.0053326964199165
175,759173.4952954773,7518688.85,3.96179988008672
176,759194.7572331658,7518688.85,3.9196865757758443
177,759216.0191708542,7518688.85,3.8789484981401556
178,759237.2811085427,7518688.85,3.8395371575347355
179,759258.5430462311,7518688.85,3.8014013219822975
180,759279.8049839196,7518688.85,3.764488208660702
181,759301.066921608,7518688.85,3.7287444426887655
182,759322.3288592965,7518688.85,3.694116817781839
183,759343.590796985,7518688.85,3.6605528897968447
184,759364.8527346734,7518688.85,3.6280014305678674
185,759386.1146723618,7518688.85,3.596412765931834
186,759407.3766100502,7518688.85,3.5657390185672377
187,759428.6385477387,7518688.85,3.535934273284547
188,759449.9004854271,7518688.85,3.5069546797246893
189,759471.1624231156,7518688.85,3.4787585050656213
190,759492.424360804,7518688.85,3.451306147272397
191,759513.6862984925,7518688.85,3.424560117646241
192,759534.9482361809,7518688.85,3.398484999901474
193,759556.2101738694,7518688.85,3.3730473917000863
194,759577.4721115578,7518688.85,3.3482158334749683
195,759598.7340492462,7518688.85,3.3239607284493644
196,759619.9959869346,7518688.85,3.3002542569864137
197,759641.2579246231,7518688.85,3.277070287762664
198,759662.5198623115,7518688.85,3.2543842877225195
199,759683.7818,7518688.85,3.2321732323368826
200,755452.6562,7518702.637939698,9.148770805176726
201,755473.9181376884,7518702.637939698,9.234781339105368
202,755495.1800753769,7518702.637939698,9.320348664884044
203,755516.4420130653,7518702.637939698,9.405353169173335
204,755537.7039507538,7518702.637939698,9.489671074306338
205,755558.9658884421,7518702.637939698,9.57317494254308
206,755580.2278261306,7518702.637939698,9.655734263043188
207,755601.489763819,7518702.637939698,9.737216121816418
208,755622.7517015075,7518702.637939698,9.817485953722864
209,755644.0136391959,7518702.637939698,9.896408374439618
210,755665.2755768844,7518702.637939698,9.973848089332739
211,755686.5375145728,7518702.637939698,10.049670875423068
212,755707.7994522613,7518702.637939698,10.123744632216228
213,755729.0613899498,7518702.637939698,10.19594049714673
214,755750.3233276382,7518702.637939698,10.266134021809982
215,755771.5852653265,7518702.637939698,10.334206406024496
216,755792.847203015,7518702.637939698,10.400045788023753
217,755814.1091407035,7518702.637939698,10.463548590569358
218,755835.3710783919,7518702.637939698,10.52462092429118
219,755856.6330160804,7518702.637939698,10.58318005067761
220,755877.8949537688,7518702.637939698,10.63915590738075
221,755899.1568914573,7518702.637939698,10.69249269712663
222,755920.4188291457,7518702.637939698,10.743150537619584
223,755941.6807668342,7518702.637939698,10.791107162227057
224,755962.9427045226,7518702.637939698,10.836359648467033
225,755984.204642211,7518702.637939698,10.87892613161089
226,756005.4665798994,7518702.637939698,10.918847431916422
227,756026.7285175879,7518702.637939698,10.956188483591093
228,756047.9904552763,7518702.637939698,10.991039398706759
229,756069.2523929648,7518702.637939698,11.0235159268335
230,756090.5143306532,7518702.637939698,11.053758978182621
231,756111.7762683417,7518702.637939698,11.081932762325179
232,756133.0382060301,7518702.637939698,11.108220955918704
233,756154.3001437186,7518702.637939698,11.132820155385135
234,756175.562081407,7518702.637939698,11.155929706003205
235,756196.8240190954,7518702.637939698,11.177736852508952
236,756218.0859567838,7518702.637939698,11.198396073876356
237,756239.3478944723,7518702.637939698,11.218001522034815
238,756260.6098321608,7518702.637939698,11.236551794311788
239,756281.8717698492,7518702.637939698,11.253906985229303
240,756303.1337075377,7518702.637939698,11.269739261638652
241,756324.3956452261,7518702.637939698,11.283480237541733
242,756345.6575829146,7518702.637939698,11.294271217428259
243,756366.919520603,7518702.637939698,11.30092567222296
244,756388.1814582915,7518702.637939698,11.301916383871568
245,756409.4433959798,7518702.637939698,11.295401236988788
246,756430.7053336683,7518702.637939698,11.279299909882512
247,756451.9672713567,7518702.637939698,11.251427158151685
248,756473.2292090452,7518702.637939698,11.20967668927464
249,756494.4911467336,7518702.637939698,11.152234895838365
250,756515.7530844221,7518702.637939698,11.077790714144326
251,756537.0150221105,7518702.637939698,10.98570251823834
252,756558.276959799,7518702.637939698,10.876089174391582
253,756579.5388974875,7518702.637939698,10.749829186858102
254,756600.8008351759,7518702.637939698,10.608473130300888
255,756622.0627728642,7518702.637939698,10.454092209888746
256,756643.3247105527,7518702.637939698,10.28909429503727
257,756664.5866482412,7518702.637939698,10.116037612681618
258,756685.8485859296,7518702.637939698,9.937464875196191
259,756707.1105236181,7518702.637939698,9.755771311156307
260,756728.3724613065,7518702.637939698,9.573111823848345
261,756749.634398995,7518702.637939698,9.391346415314349
262,756770.8963366834,7518702.637939698,9.212019057268806
263,756792.1582743719,7518702.637939698,9.036363026024548
264,756813.4202120603,7518702.637939698,8.865325016381515
265,756834.6821497487,7518702.637939698,8.699600770775273
266,756855.9440874371,7518702.637939698,8.53967611025608
267,756877.2060251256,7518702.637939698,8.385868725537932
268,756898.467962814,7518702.637939698,8.238367545564499
269,756919.7299005025,7518702.637939698,8.097267743314914
270,756940.9918381909,7518702.637939698,7.9626003873533415
271,756962.2537758794,7518702.637939698,7.8343564158396575
272,756983.5157135678,7518702.637939698,7.712505052579811
273,757004.7776512563,7518702.637939698,7.597007064468707
274,757026.0395889448,7518702.637939698,7.487823427608603
275,757047.3015266331,7518702.637939698,7.384920061930635
276,757068.5634643215,7518702.637939698,7.288269337312876
277,757089.82540201,7518702.637939698,7.197849070328737
278,757111.0873396985,7518702.637939698,7.113639744044402
279,757132.3492773869,7518702.637939698,7.035620722402434
280,757153.6112150754,7518702.637939698,6.963766327538429
281,757174.8731527638,7518702.637939698,6.8980428332523935
282,757196.1350904523,7518702.637939698,6.838407720365165
283,757217.3970281407,7518702.637939698,6.7848129342829155
284,757238.6589658292,7518702.637939698,6.7372143294074
285,757259.9209035175,7518702.637939698,6.695589847837876
286,757281.182841206,7518702.637939698,6.659969004817754
287,757302.4447788944,7518702.637939698,6.630475498114115
288,757323.7067165829,7518702.637939698,6.6073825321778425
289,757344.9686542713,7518702.637939698,6.591175803529743
290,757366.2305919598,7518702.637939698,6.58261101357168
291,757387.4925296482,7518702.637939698,6.58274080350632
292,757408.7544673367,7518702.637939698,6.5928716220220025
293,757430.0164050251,7518702.637939698,6.614399720969588
294,757451.2783427136,7518702.637939698,6.6484783170666075
295,757472.5402804019,7518702.637939698,6.695499823788538
296,757493.8022180904,7518702.637939698,6.754447637590348
297,757515.0641557788,7518702.637939698,6.8222702522673275
298,757536.3260934673,7518702.637939698,6.893513665720344
299,757557.5880311558,7518702.637939698,6.960453085458203
300,757578.8499688442,7518702.637939698,7.013848668931309
301,757600.1119065327,7518702.637939698,7.04423358668086
302,757621.3738442211,7518702.637939698,7.043420325884776
303,757642.6357819096,7518702.637939698,7.005804917452078
304,757663.897719598,7518702.637939698,6.929129413518755
305,757685.1596572864,7518702.637939698,6.814589242600083
306,757706.4215949748,7518702.637939698,6.666407790330522
307,757727.6835326633,7518702.637939698,6.491114453125829
308,757748.9454703517,7518702.637939698,6.2967269208987915
309,757770.2074080402,7518702.637939698,6.091933738835671
310,757791.4693457286,7518702.637939698,5.885303640764693
311,757812.7312834171,7518702.637939698,5.684557376243175
312,757833.9932211055,7518702.637939698,5.4959873197309355
313,757855.255158794,7518702.637939698,5.324125180557416
314,757876.5170964825,7518702.637939698,5.17170017036102
315,757897.7790341708,7518702.637939698,5.039834964710604
316,757919.0409718592,7518702.637939698,4.928368033436911
317,757940.3029095477,7518702.637939698,4.836203659747233
318,757961.5648472361,7518702.637939698,4.761643113077236
319,757982.8267849246,7518702.637939698,4.702687353030684
320,758004.088722613,7518702.637939698,4.657303544939235
321,758025.3506603015,7518702.637939698,4.623635494379312
322,758046.61259799,7518702.637939698,4.600137462956212
323,758067.8745356784,7518702.637939698,4.585625760464299
324,758089.1364733669,7518702.637939698,4.5792608117370435
325,758110.3984110552,7518702.637939698,4.580482931392075
326,758131.6603487437,7518702.637939698,4.588925661969193
327,758152.9222864321,7518702.637939698,4.604325163247164
328,758174.1842241206,7518702.637939698,4.626437421329708
329,758195.446161809,7518702.637939698,4.654969645123671
330,758216.7080994975,7518702.637939698,4.689528771853272
331,758237.9700371859,7518702.637939698,4.729588032427561
332,758259.2319748744,7518702.637939698,4.774471287493867
333,758280.4939125628,7518702.637939698,4.823353815840122
334,758301.7558502513,7518702.637939698,4.875277264597243
335,758323.0177879396,7518702.637939698,4.929175664739091
336,758344.2797256281,7518702.637939698,4.983908945597326
337,758365.5416633165,7518702.637939698,5.038300325097625
338,758386.803601005,7518702.637939698,5.091174260995813
339,758408.0655386935,7518702.637939698,5.14139221366208
340,758429.3274763819,7518702.637939698,5.187884192528741
341,758450.5894140704,7518702.637939698,5.229674863636109
342,758471.8513517588,7518702.637939698,5.2659038134130185
343,758493.1132894473,7518702.637939698,5.295840293938834
344,758514.3752271357,7518702.637939698,5.318893293128998
345,758535.6371648241,7518702.637939698,5.334617972956146
346,758556.8991025125,7518702.637939698,5.3427193652580165
347,758578.161040201,7518702.637939698,5.343053777529269
348,758599.4229778894,7518702.637939698,5.3356278039096665
349,758620.6849155779,7518702.637939698,5.3205943651243786
350,758641.9468532663,7518702.637939698,5.298244991802609
351,758663.2087909548,7518702.637939698,5.268997703859571
352,758684.4707286432,7518702.637939698,5.233380292240128
353,758705.7326663317,7518702.637939698,5.192009445462508
354,758726.9946040201,7518702.637939698,5.1455668001430945
355,758748.2565417085,7518702.637939698,5.0947734641302675
356,758769.5184793969,7518702.637939698,5.040364759006096
357,758790.7804170854,7518702.637939698,4.983066836017889
358,758812.0423547738,7518702.637939698,4.923576490658211
359,758833.3042924623,7518702.637939698,4.862545034448166
360,758854.5662301508,7518702.637939698,4.800566584250351
361,758875.8281678392,7518702.637939698,4.738170686186938
362,758897.0901055277,7518702.637939698,4.675818855764505
363,758918.3520432161,7518702.637939698,4.61390440643325
364,758939.6139809046,7518702.637939698,4.552754847146662
365,758960.8759185929,7518702.637939698,4.492636131427687
366,758982.1378562814,7518702.637939698,4.433758106263282
367,759003.3997939698,7518702.637939698,4.376280610724036
368,759024.6617316583,7518702.637939698,4.32031978889484
369,759045.9236693467,7518702.637939698,4.265954293696315
370,759067.1856070352,7518702.637939698,4.213231157890684
371,759088.4475447236,7518702.637939698,4.162171191504191
372,759109.7094824121,7518702.637939698,4.112773830045461
373,759130.9714201005,7518702.637939698,4.065021406427297
374,759152.233357789,7518702.637939698,4.01888285370025
375,759173.4952954773,7518702.637939698,3.974316868271078
376,759194.7572331658,7518702.637939698,3.9312745768440913
377,759216.0191708542,7518702.637939698,3.889701757240508
378,759237.2811085427,7518702.637939698,3.84954066545085
379,759258.5430462311,7518702.637939698,3.81073152033084
380,759279.8049839196,7518702.637939698,3.773213694404165
381,759301.066921608,7518702.637939698,3.73692665516301
382,759322.3288592965,7518702.637939698,3.7018106966547935
383,759343.590796985,7518702.637939698,3.667807496422185
384,759364.8527346734,7518702.637939698,3.634860528285503
385,759386.1146723618,7518702.637939698,3.6029153571802643
386,759407.3766100502,7518702.637939698,3.571919838370186
387,759428.6385477387,7518702.637939698,3.5418242398873745
388,759449.9004854271,7518702.637939698,3.512581303993683
389,759471.1624231156,7518702.637939698,3.484146260813348
390,759492.424360804,7518702.637939698,3.456476805004868
391,759513.6862984925,7518702.637939698,3.429533044398317
392,759534.9482361809,7518702.637939698,3.4032774278795097
393,759556.2101738694,7518702.637939698,3.3776746584186097
394,759577.4721115578,7518702.637939698,3.3526915959839485
395,759598.7340492462,7518702.637939698,3.32829715411923
396,759619.9959869346,7518702.637939698,3.304462193165199
397,759641.2579246231,7518702.637939698,3.2811594124539423
398,759662.5198623115,7518702.637939698,3.258363243262506
399,759683.7818,7518702.637939698,3.2360497438798905
400,755452.6562,7518716.4258793965,9.238221473436154
401,755473.9181376884,7518716.4258793965,9.32675897863446
402,755495.1800753769,7518716.4258793965,9.414880365043562
403,755516.4420130653,7518716.4258793965,9.502461205996392
404,755537.7039507538,7518716.4258793965,9.58937251042719
405,755558.9658884421,7518716.4258793965,9.6754812487068
406,755580.2278261306,7518716.4258793965,9.760650969076767
407,755601.489763819,7518716.4258793965,9.844742505170288
408,755622.7517015075,7518716.4258793965,9.927614773753058
409,755644.0136391959,7518716.4258793965,10.009125660498322
410,755665.2755768844,7518716.4258793965,10.089132990495033
411,755686.5375145728,7518716.4258793965,10.167495579349566
412,755707.7994522613,7518716.4258793965,10.244074360312549
413,755729.0613899498,7518716.4258793965,10.318733582940677
414,755750.3233276382,7518716.4258793965,10.391342079466794
415,755771.5852653265,7518716.4258793965,10.461774596332155
416,755792.847203015,7518716.4258793965,10.529913190204129
417,755814.1091407035,7518716.4258793965,10.59564869012946
418,755835.3710783919,7518716.4258793965,10.658882230053973
419,755856.6330160804,7518716.4258793965,10.71952685835306
420,755877.8949537688,7518716.4258793965,10.77750923275857
421,755899.1568914573,7518716.4258793965,10.832771409345577
422,755920.4188291457,7518716.4258793965,10.885272732057048
423,755941.6807668342,7518716.4258793965,10.93499182328146
424,755962.9427045226,7518716.4258793965,10.981928664591697
425,755984.204642211,7518716.4258793965,11.026106737809833
426,756005.4665798994,7518716.4258793965,11.067575167494427
427,756026.7285175879,7518716.4258793965,11.106410763572313
428,756047.9904552763,7518716.4258793965,11.142719803368484
429,756069.2523929648,7518716.4258793965,11.176639311256425
430,756090.5143306532,7518716.4258793965,11.208337486696392
431,756111.7762683417,7518716.4258793965,11.238012792692686
432,756133.0382060301,7518716.4258793965,11.265891043050425
433,756154.3001437186,7518716.4258793965,11.292219618049387
434,756175.562081407,7518716.4258793965,11.317257701564815
435,756196.8240190954,7518716.4258793965,11.34126118973844
436,756218.0859567838,7518716.4258793965,11.364460717985303
437,756239.3478944723,7518716.4258793965,11.387031173885438
438,756260.6098321608,7518716.4258793965,11.40905124762162
439,756281.8717698492,7518716.4258793965,11.43045222565206
440,756303.1337075377,7518716.4258793965,11.450956626541297
441,756324.3956452261,7518716.4258793965,11.470009696221517
442,756345.6575829146,7518716.4258793965,11.48671040470792
443,756366.919520603,7518716.4258793965,11.499753268130723
444,756388.1814582915,7518716.4258793965,11.507397261321657
445,756409.4433959798,7518716.4258793965,11.50748155249457
446,756430.7053336683,7518716.4258793965,11.497507137559948
447,756451.9672713567,7518716.4258793965,11.474795866368815
448,756473.2292090452,7518716.4258793965,11.436722546026514
449,756494.4911467336,7518716.4258793965,11.380994135357234
450,756515.7530844221,7518716.4258793965,11.305929530218792
451,756537.0150221105,7518716.4258793965,11.210683760508267
452,756558.276959799,7518716.4258793965,11.095368649414889
453,756579.5388974875,7518716.4258793965,10.96104711634961
454,756600.8008351759,7518716.4258793965,10.809610365355182
455,756622.0627728642,7518716.4258793965,10.643572841396162
456,756643.3247105527,7518716.4258793965,10.465830430072529
457,756664.5866482412,7518716.4258793965,10.27942311652374
458,756685.8485859296,7518716.4258793965,10.087330729980838
459,756707.1105236181,7518716.4258793965,9.892316650796356
460,756728.3724613065,7518716.4258793965,9.696823462538603
461,756749.634398995,7518716.4258793965,9.502917248526868
462,756770.8963366834,7518716.4258793965,9.312272868763962
463,756792.1582743719,7518716.4258793965,9.126190391858554
464,756813.4202120603,7518716.4258793965,8.945632459237906
465,756834.6821497487,7518716.4258793965,8.771273324757642
466,756855.9440874371,7518716.4258793965,8.603552122292866
467,756877.2060251256,7518716.4258793965,8.442725009013254
468,756898.467962814,7518716.4258793965,8.288912772640652
469,756919.7299005025,7518716.4258793965,8.142142039166615
470,756940.9918381909,7518716.4258793965,8.002379320497381
471,756962.2537758794,7518716.4258793965,7.869557860955293
472,756983.5157135678,7518716.4258793965,7.743597679928779
473,757004.7776512563,7518716.4258793965,7.624419460287449
474,757026.0395889448,7518716.4258793965,7.511953066497828
475,757047.3015266331,7518716.4258793965,7.406141534429855
476,757068.5634643215,7518716.4258793965,7.306941382497733
477,757089.82540201,7518716.4258793965,7.21432007295055
478,757111.0873396985,7518716.4258793965,7.128251429567718
479,757132.3492773869,7518716.4258793965,7.048709829646104
480,757153.6112150754,7518716.4258793965,6.975664078227087
481,757174.8731527638,7518716.4258793965,6.909072088751453
482,757196.1350904523,7518716.4258793965,6.848877878002299
483,757217.3970281407,7518716.4258793965,6.795012953303026
484,757238.6589658292,7518716.4258793965,6.7474048984000286
485,757259.9209035175,7518716.4258793965,6.705996736945427
486,757281.182841206,7518716.4258793965,6.670781205708867
487,757302.4447788944,7518716.4258793965,6.641853893373505
488,757323.7067165829,7518716.4258793965,6.61948740150553
489,757344.9686542713,7518716.4258793965,6.604223852585731
490,757366.2305919598,7518716.4258793965,6.596973317448625
491,757387.4925296482,7518716.4258793965,6.599089302099116
492,757408.7544673367,7518716.4258793965,6.612369529783026
493,757430.0164050251,7518716.4258793965,6.638906618027219
494,757451.2783427136,7518716.4258793965,6.6807044160966695
495,757472.5402804019,7518716.4258793965,6.739007378022988
496,757493.8022180904,7518716.4258793965,6.813386343586594
497,757515.0641557788,7518716.4258793965,6.900779100239726
498,757536.3260934673,7518716.4258793965,6.99483601817218
499,757557.5880311558,7518716.4258793965,7.085961205587472
500,757578.8499688442,7518716.4258793965,7.1622809431709324
501,757600.1119065327,7518716.4258793965,7.2114333364499235
502,757621.3738442211,7518716.4258793965,7.222707145384295
503,757642.6357819096,7518716.4258793965,7.18887384354541
504,757663.897719598,7518716.4258793965,7.107187742081302
505,757685.1596572864,7518716.4258793965,6.979410632810291
506,757706.4215949748,7518716.4258793965,6.811106235624887
507,757727.6835326633,7518716.4258793965,6.610609450826808
508,757748.9454703517,7518716.4258793965,6.3879693043519445
509,757770.2074080402,7518716.4258793965,6.153954853897346
510,757791.4693457286,7518716.4258793965,5.919093169633213
511,757812.7312834171,7518716.4258793965,5.692748034048423
512,757833.9932211055,7518716.4258793965,5.48236575608586
513,757855.255158794,7518716.4258793965,5.293063262045959
514,757876.5170964825,7518716.4258793965,5.1276368214956385
515,757897.7790341708,7518716.4258793965,4.986898891863502
516,757919.0409718592,7518716.4258793965,4.870152526359102
517,757940.3029095477,7518716.4258793965,4.775653188680595
518,757961.5648472361,7518716.4258793965,4.701013614415696
519,757982.8267849246,7518716.4258793965,4.643568210305688
520,758004.088722613,7518716.4258793965,4.600700429788253
521,758025.3506603015,7518716.4258793965,4.570102173978614
522,758046.61259799,7518716.4258793965,4.549929758606973
523,758067.8745356784,7518716.4258793965,4.538847727089784
524,758089.1364733669,7518716.4258793965,4.535982127624734
525,758110.3984110552,7518716.4258793965,4.540819191223222
526,758131.6603487437,7518716.4258793965,4.553083004060055
527,758152.9222864321,7518716.4258793965,4.572615481830466
528,758174.1842241206,7518716.4258793965,4.599271497660642
529,758195.446161809,7518716.4258793965,4.63283481314048
530,758216.7080994975,7518716.4258793965,4.67295663621337
531,758237.9700371859,7518716.4258793965,4.719116910115111
532,758259.2319748744,7518716.4258793965,4.770607482238939
533,758280.4939125628,7518716.4258793965,4.826535319853236
534,758301.7558502513,7518716.4258793965,4.885842798144011
535,758323.0177879396,7518716.4258793965,4.947341067910849
536,758344.2797256281,7518716.4258793965,5.009751943916932
537,758365.5416633165,7518716.4258793965,5.071753762545509
538,758386.803601005,7518716.4258793965,5.132027138190677
539,758408.0655386935,7518716.4258793965,5.189297318411919
540,758429.3274763819,7518716.4258793965,5.242370763985832
541,758450.5894140704,7518716.4258793965,5.290164597442692
542,758471.8513517588,7518716.4258793965,5.331728612616475
543,758493.1132894473,7518716.4258793965,5.3662604970240695
544,758514.3752271357,7518716.4258793965,5.393115607414362
545,758535.6371648241,7518716.4258793965,5.41181288619287
