"POINT_X","POINT_Y","Ca"
755805.25,7518297.781,28.071317441392665
755805.25,7518315.499281407,28.018135022076137
755805.25,7518333.217562814,27.96497163461126
755805.25,7518350.935844221,27.911800306887642
755805.25,7518368.654125629,27.858593651352805
755805.25,7518386.372407036,27.805324090889314
755805.25,7518404.090688443,27.751964122117016
755805.25,7518421.80896985,27.698486618831794
755805.25,7518439.527251257,27.644865177720845
755805.25,7518457.245532664,27.59107450820227
755805.25,7518474.96381407,27.537090867277357
755805.25,7518492.682095477,27.482892539802606
755805.25,7518510.400376885,27.428460362894327
755805.25,7518528.118658292,27.373778292307094
755805.25,7518545.836939699,27.318834006346606
755805.25,7518563.555221106,27.263619541266053
755805.25,7518581.273502513,27.20813194936008
755805.25,7518598.99178392,27.152373968354794
755805.25,7518616.710065327,27.096354687584977
755805.25,7518634.428346734,27.040090193113542
755805.25,7518652.146628141,26.983604170379778
755805.25,7518669.864909548,26.926928439326446
755805.25,7518687.583190955,26.870103393352423
755805.25,7518705.301472362,26.81317831029665
755805.25,7518723.019753769,26.756211500710265
755805.25,7518740.738035176,26.6992702570069
755805.25,7518758.456316583,26.64243056642735
755805.25,7518776.174597991,26.585776552055563
755805.25,7518793.892879398,26.52939960959276
755805.25,7518811.6111608045,26.4733972141577
755805.25,7518829.329442211,26.41787138167524
755805.25,7518847.047723618,26.36292678402819
755805.25,7518864.766005025,26.30866853736086
755805.25,7518882.484286432,26.255199709418633
755805.25,7518900.202567839,26.202618626110024
755805.25,7518917.920849247,26.15101610027699
755805.25,7518935.639130654,26.100472759372025
755805.25,7518953.357412061,26.051056714449572
755805.25,7518971.075693468,26.00282189344901
755805.25,7518988.793974875,25.955807459928167
755805.25,7519006.512256281,25.91003885790684
755805.25,7519024.230537688,25.865531169824493
755805.25,7519041.948819095,25.82229565402818
755805.25,7519059.667100503,25.780350550481444
755805.25,7519077.38538191,25.739737520595924
755805.25,7519095.103663317,25.70054543697603
755805.25,7519112.821944724,25.662943684074804
755805.25,7519130.540226131,25.627227701340274
755805.25,7519148.258507538,25.593880231681226
755805.25,7519165.976788945,25.56365266225677
755805.25,7519183.695070352,25.53767196317446
755805.25,7519201.413351759,25.517579938597095
755805.25,7519219.131633166,25.505712404786237
755805.25,7519236.849914573,25.505325362426078
755805.25,7519254.56819598,25.520870386683384
755805.25,7519272.286477387,25.558305879245495
755805.25,7519290.004758794,25.625391755644756
755805.25,7519307.723040201,25.73183348891152
755805.25,7519325.441321609,25.889014734601233
755805.25,7519343.1596030155,26.10905044723694
755805.25,7519360.877884422,26.404506193714397
755805.25,7519378.596165829,26.823994860977706
755805.25,7519396.314447236,28.190176819223836
755805.25,7519414.032728643,30.137669345637278
755805.25,7519431.75101005,32.06497936993367
755805.25,7519449.469291457,33.875843264010186
755805.25,7519467.187572865,35.491643786750615
755805.25,7519484.905854272,36.88290718494464
755805.25,7519502.624135679,38.16499803796222
755805.25,7519520.342417086,39.17273632222805
755805.25,7519538.060698492,39.93016434828213
755805.25,7519555.778979899,40.48003487742373
755805.25,7519573.497261306,40.853856039254836
755805.25,7519591.215542714,42.34926388368322
755805.25,7519608.933824121,45.75483817829057
755805.25,7519626.652105528,48.86650699023579
755805.25,7519644.370386935,51.56684740954641
755805.25,7519662.088668342,53.72183863215196
755805.25,7519679.806949749,55.211351726669676
755805.25,7519697.525231156,55.964693148729395
755805.25,7519715.2435125625,55.98474520145933
755805.25,7519732.96179397,55.34544803745183
755805.25,7519750.680075377,54.16592380800641
755805.25,7519768.398356784,52.579783459929686
755805.25,7519786.116638191,50.71420726284322
755805.25,7519803.834919598,48.68111215866544
755805.25,7519821.553201005,46.575949395643676
755805.25,7519839.271482412,44.479408039996514
755805.25,7519856.989763819,42.45929358298004
755805.25,7519874.7080452265,40.571625515018525
755805.25,7519892.426326633,38.86104903496587
755805.25,7519910.14460804,37.3610954386734
755805.25,7519927.862889447,36.09477541918062
755805.25,7519945.581170854,35.07554459498115
755805.25,7519963.299452261,34.30800713588013
755805.25,7519981.017733668,33.7872848531112
755805.25,7519998.736015076,33.49685524193545
755805.25,7520016.454296483,33.40717400522668
755805.25,7520034.17257789,33.47809080143108
755805.25,7520051.890859297,33.66444196518188
755805.25,7520069.609140703,33.92156138534908
755805.25,7520087.32742211,34.20895836572036
755805.25,7520105.045703517,34.49232394012107
755805.25,7520122.763984924,34.74440564977232
755805.25,7520140.482266332,34.94508724239314
755805.25,7520158.200547739,35.08090274134348
755805.25,7520175.918829146,35.14420851312826
755805.25,7520193.637110553,35.13221410733183
755805.25,7520211.35539196,35.04600185265721
755805.25,7520229.073673367,34.88958647436844
755805.25,7520246.7919547735,34.66902355566576
755805.25,7520264.510236181,34.39157601155249
755805.25,7520282.228517588,34.06496484322183
755805.25,7520299.946798995,33.69673675052843
755805.25,7520317.665080402,33.293769202300766
755805.25,7520335.383361809,32.86191369774565
755805.25,7520353.101643216,32.405764215853836
755805.25,7520370.819924623,31.928537402761364
755805.25,7520388.53820603,31.432062336392818
755805.25,7520406.2564874375,30.916893168392505
755805.25,7520423.974768844,30.382566954293722
755805.25,7520441.693050251,29.828020537610712
755805.25,7520459.411331658,29.25214751663924
755805.25,7520477.129613065,28.654423327886064
755805.25,7520494.847894472,28.03547430681661
755805.25,7520512.566175879,27.397447909376552
755805.25,7520530.284457286,26.744080221194167
755805.25,7520548.002738694,26.08044578775987
755805.25,7520565.721020101,25.412472193225412
755805.25,7520583.439301508,24.74635989962306
755805.25,7520601.157582914,24.08804588566204
755805.25,7520618.875864321,23.44280261915992
755805.25,7520636.594145728,22.81500408530586
755805.25,7520654.312427135,22.208043896783906
755805.25,7520672.030708543,21.624366497388976
755805.25,7520689.74898995,21.06556788138046
755805.25,7520707.467271357,20.532528973922908
755805.25,7520725.185552764,20.025555563638434
755805.25,7520742.903834171,19.54450897700059
755805.25,7520760.622115578,19.08891964674764
755805.25,7520778.3403969845,18.658081054168207
755805.25,7520796.058678391,18.251124655021584
755805.25,7520813.776959799,17.86707796102806
755805.25,7520831.495241206,17.504908515222866
755805.25,7520849.213522613,17.163556498054334
755805.25,7520866.93180402,16.8419584202273
755805.25,7520884.650085427,16.53906397066558
755805.25,7520902.368366834,16.253847692128744
755805.25,7520920.086648241,15.985316799005702
755805.25,7520937.804929648,15.732516149526361
755805.25,7520955.523211055,15.494531140669551
755805.25,7520973.241492462,15.270489102382427
755805.25,7520990.959773869,15.059559620450727
755805.25,7521008.678055276,14.860954106024039
755805.25,7521026.396336683,14.673924845826306
755805.25,7521044.11461809,14.497763704974844
755805.25,7521061.832899497,14.33180060817432
755805.25,7521079.551180905,14.17540189084687
755805.25,7521097.269462312,14.027968586590106
755805.25,7521114.987743719,13.888934698560277
755805.25,7521132.706025125,13.75776548899944
755805.25,7521150.424306532,13.633955810415415
755805.25,7521168.142587939,13.517028494630964
755805.25,7521185.860869346,13.40653281024639
755805.25,7521203.579150753,13.302042994769323
755805.25,7521221.297432161,13.20315686459827
755805.25,7521239.015713568,13.109494503734552
755805.25,7521256.733994975,13.02069703032707
755805.25,7521274.452276382,12.936425439041642
755805.25,7521292.170557789,12.856359516265229
755805.25,7521309.8888391955,12.78019682454898
755805.25,7521327.607120602,12.707651752458219
755805.25,7521345.325402009,12.638454625581673
755805.25,7521363.043683417,12.572350874598357
755805.25,7521380.761964824,12.509100256081709
755805.25,7521398.480246231,12.448476122019187
755805.25,7521416.198527638,12.390264734156275
755805.25,7521433.916809045,12.334264619334277
755805.25,7521451.635090452,12.28028596238505
755805.25,7521469.353371859,12.228150033357451
755805.25,7521487.071653266,12.177688646011319
755805.25,7521504.789934673,12.128743644997542
755805.25,7521522.50821608,12.08116641906605
755805.25,7521540.226497487,12.034817438274558
755805.25,7521557.944778894,11.989565813161931
755805.25,7521575.663060301,11.945288874066904
755805.25,7521593.381341708,11.901871769185504
755805.25,7521611.099623115,11.859207079932247
755805.25,7521628.817904523,11.817194452479583
755805.25,7521646.53618593,11.775740244418927
755805.25,7521664.254467336,11.734757185692189
755805.25,7521681.972748743,11.694164053072598
755805.25,7521699.69103015,11.653885357457085
755805.25,7521717.409311557,11.613851043508987
755805.25,7521735.127592964,11.573996201024556
755805.25,7521752.845874371,11.534260787818539
755805.25,7521770.564155779,11.494589363510642
755805.25,7521788.282437186,11.454930834058075
755805.25,7521806.000718593,11.415238206644688
755805.25,7521823.719,11.375468354713576
755822.968281407,7518297.781,27.979342752847288
755822.968281407,7518315.499281407,27.927173306264535
755822.968281407,7518333.217562814,27.875053930816364
755822.968281407,7518350.935844221,27.82295701941311
755822.968281407,7518368.654125629,27.770854439106216
755822.968281407,7518386.372407036,27.71871776544799
755822.968281407,7518404.090688443,27.66651855895222
755822.968281407,7518421.80896985,27.614228687256258
755822.968281407,7518439.527251257,27.561820696112505
755822.968281407,7518457.245532664,27.50926823198452
755822.968281407,7518474.96381407,27.456546518428297
755822.968281407,7518492.682095477,27.403632887513652
755822.968281407,7518510.400376885,27.35050736642563
755822.968281407,7518528.118658292,27.297153317841207
755822.968281407,7518545.836939699,27.243558130805326
755822.968281407,7518563.555221106,27.189713956681516
755822.968281407,7518581.273502513,27.135618481912104
755822.968281407,7518598.99178392,27.08127572622223
755822.968281407,7518616.710065327,27.026696851317183
755822.968281407,7518634.428346734,26.971900961049897
755822.968281407,7518652.146628141,26.916915869738602
755822.968281407,7518669.864909548,26.861778810470838
755822.968281407,7518687.583190955,26.80653705071967
755822.968281407,7518705.301472362,26.75124837771577
755822.968281407,7518723.019753769,26.695981411899794
755822.968281407,7518740.738035176,26.640815703141016
755822.968281407,7518758.456316583,26.585841562107134
755822.968281407,7518776.174597991,26.531159578542116
755822.968281407,7518793.892879398,26.476879779884513
755822.968281407,7518811.6111608045,26.42312038838665
755822.968281407,7518829.329442211,26.37000614371783
755822.968281407,7518847.047723618,26.317666171264563
755822.968281407,7518864.766005025,26.266231395890202
755822.968281407,7518882.484286432,26.215831527032464
755822.968281407,7518900.202567839,26.166591675905522
755822.968281407,7518917.920849247,26.11862871000247
755822.968281407,7518935.639130654,26.072047506403123
755822.968281407,7518953.357412061,26.0269373355911
755822.968281407,7518971.075693468,25.98336869455767
755822.968281407,7518988.793974875,25.94139101534168
755822.968281407,7519006.512256281,25.90103180789572
755822.968281407,7519024.230537688,25.862297961037342
755822.968281407,7519041.948819095,25.825180131369535
755822.968281407,7519059.667100503,25.789661410628725
755822.968281407,7519077.38538191,25.75573179653597
755822.968281407,7519095.103663317,25.72341042895667
755822.968281407,7519112.821944724,25.692778135030437
755822.968281407,7519130.540226131,25.66402361912901
755822.968281407,7519148.258507538,25.637507735998696
755822.968281407,7519165.976788945,25.61385185136848
755822.968281407,7519183.695070352,25.594058551776016
755822.968281407,7519201.413351759,25.579676238907894
755822.968281407,7519219.131633166,25.573023833438498
755822.968281407,7519236.849914573,25.577498232077573
755822.968281407,7519254.56819598,25.597994920602304
755822.968281407,7519272.286477387,25.64147840505018
755822.968281407,7519290.004758794,25.717734709274595
755822.968281407,7519307.723040201,25.84030411776942
755822.968281407,7519325.441321609,26.02753268992396
755822.968281407,7519343.1596030155,26.303971901249056
755822.968281407,7519360.877884422,26.706897467747666
755822.968281407,7519378.596165829,27.361008782763975
755822.968281407,7519396.314447236,28.843797545116942
755822.968281407,7519414.032728643,30.923343323788302
755822.968281407,7519431.75101005,33.07170702353976
755822.968281407,7519449.469291457,35.12642417857275
755822.968281407,7519467.187572865,36.97372337441949
755822.968281407,7519484.905854272,38.56245088620017
755822.968281407,7519502.624135679,39.90708383658128
755822.968281407,7519520.342417086,40.96675125234749
755822.968281407,7519538.060698492,41.79986407064504
755822.968281407,7519555.778979899,42.53856943283583
755822.968281407,7519573.497261306,43.45771319893298
755822.968281407,7519591.215542714,45.34308716408587
755822.968281407,7519608.933824121,48.36490381708573
755822.968281407,7519626.652105528,51.56641249329532
755822.968281407,7519644.370386935,54.481064847231764
755822.968281407,7519662.088668342,56.83778861248493
755822.968281407,7519679.806949749,58.421729972664906
755822.968281407,7519697.525231156,59.10450154453267
755822.968281407,7519715.2435125625,58.8868742250295
755822.968281407,7519732.96179397,57.8880750939051
755822.968281407,7519750.680075377,56.28670871167955
755822.968281407,7519768.398356784,54.26356180682018
755822.968281407,7519786.116638191,51.97407282631994
755822.968281407,7519803.834919598,49.54436185156736
755822.968281407,7519821.553201005,47.076675326485386
755822.968281407,7519839.271482412,44.65565231546496
755822.968281407,7519856.989763819,42.35231990234473
755822.968281407,7519874.7080452265,40.225550902703105
755822.968281407,7519892.426326633,38.32193918580511
755822.968281407,7519910.14460804,36.67547033344174
755822.968281407,7519927.862889447,35.30815811482637
755822.968281407,7519945.581170854,34.23200205335233
755822.968281407,7519963.299452261,33.45124145267364
755822.968281407,7519981.017733668,32.96201493122241
755822.968281407,7519998.736015076,32.74661946336036
755822.968281407,7520016.454296483,32.76722780131584
755822.968281407,7520034.17257789,32.96958344398129
755822.968281407,7520051.890859297,33.29426825545988
755822.968281407,7520069.609140703,33.68532438152221
755822.968281407,7520087.32742211,34.09420500532276
755822.968281407,7520105.045703517,34.48138678414435
755822.968281407,7520122.763984924,34.8168714947916
755822.968281407,7520140.482266332,35.07983734366444
755822.968281407,7520158.200547739,35.25762729144027
755822.968281407,7520175.918829146,35.34439615696489
755822.968281407,7520193.637110553,35.339732172354076
755822.968281407,7520211.35539196,35.247414588906665
755822.968281407,7520229.073673367,35.07430582348216
755822.968281407,7520246.7919547735,34.82931637062997
755822.968281407,7520264.510236181,34.52242156194119
755822.968281407,7520282.228517588,34.16377227880615
755822.968281407,7520299.946798995,33.76296141014063
755822.968281407,7520317.665080402,33.32847882712575
755822.968281407,7520335.383361809,32.867343914906655
755822.968281407,7520353.101643216,32.38487858737993
755822.968281407,7520370.819924623,31.884586573226585
755822.968281407,7520388.53820603,31.36813079304028
755822.968281407,7520406.2564874375,30.835436260882588
755822.968281407,7520423.974768844,30.284974063266034
755822.968281407,7520441.693050251,29.714282471049273
755822.968281407,7520459.411331658,29.120735192865624
755822.968281407,7520477.129613065,28.50247105321199
755822.968281407,7520494.847894472,27.859286675019135
755822.968281407,7520512.566175879,27.193233899710023
755822.968281407,7520530.284457286,26.508721451052082
755822.968281407,7520548.002738694,25.812090193239484
755822.968281407,7520565.721020101,25.11082117615132
755822.968281407,7520583.439301508,24.412636613063313
755822.968281407,7520601.157582914,23.724728059526043
755822.968281407,7520618.875864321,23.053240255491644
755822.968281407,7520636.594145728,22.403027704990365
755822.968281407,7520654.312427135,21.77763021230615
755822.968281407,7520672.030708543,21.179389498077924
755822.968281407,7520689.74898995,20.60963597509577
755822.968281407,7520707.467271357,20.068894472972914
755822.968281407,7520725.185552764,19.557078117573752
755822.968281407,7520742.903834171,19.073655436870652
755822.968281407,7520760.622115578,18.617786136218
755822.968281407,7520778.3403969845,18.18842681799741
755822.968281407,7520796.058678391,17.784410630097597
755822.968281407,7520813.776959799,17.404505650771384
755822.968281407,7520831.495241206,17.047456638962032
755822.968281407,7520849.213522613,16.712014156051296
755822.968281407,7520866.93180402,16.396954316157178
755822.968281407,7520884.650085427,16.101091705532284
755822.968281407,7520902.368366834,15.823287397692624
755822.968281407,7520920.086648241,15.562453495047308
755822.968281407,7520937.804929648,15.317555243086801
755822.968281407,7520955.523211055,15.08761147348946
755822.968281407,7520973.241492462,14.871693917769875
755822.968281407,7520990.959773869,14.66892577667231
755822.968281407,7521008.678055276,14.478479817777085
755822.968281407,7521026.396336683,14.299576192684484
755822.968281407,7521044.11461809,14.131480107460405
755822.968281407,7521061.832899497,13.973499439206478
755822.968281407,7521079.551180905,13.824982362325542
755822.968281407,7521097.269462312,13.685315027501389
755822.968281407,7521114.987743719,13.55391932168854
755822.968281407,7521132.706025125,13.430250727113872
755822.968281407,7521150.424306532,13.31379628972826
755822.968281407,7521168.142587939,13.204072702355106
755822.968281407,7521185.860869346,13.1006245039747
755822.968281407,7521203.579150753,13.003022393952818
755822.968281407,7521221.297432161,12.910861658139297
755822.968281407,7521239.015713568,12.823760702398218
755822.968281407,7521256.733994975,12.741359688361143
755822.968281407,7521274.452276382,12.663319265562805
755822.968281407,7521292.170557789,12.589319393882562
755822.968281407,7521309.8888391955,12.51905824996949
755822.968281407,7521327.607120602,12.452251211494115
755822.968281407,7521345.325402009,12.388629913081758
755822.968281407,7521363.043683417,12.327941368033663
755822.968281407,7521380.761964824,12.269947150210555
755822.968281407,7521398.480246231,12.21442263072342
755822.968281407,7521416.198527638,12.16115626449266
755822.968281407,7521433.916809045,12.109948922070231
755822.968281407,7521451.635090452,12.060613262360391
755822.968281407,7521469.353371859,12.012973142545192
755822.968281407,7521487.071653266,11.966863061519945
755822.968281407,7521504.789934673,11.922127633839594
755822.968281407,7521522.50821608,11.87862109118862
755822.968281407,7521540.226497487,11.836206809032717
755822.968281407,7521557.944778894,11.794756856153867
755822.968281407,7521575.663060301,11.754151565127898
755822.968281407,7521593.381341708,11.714279122134826
755822.968281407,7521611.099623115,11.675035174577545
755822.968281407,7521628.817904523,11.636322455318862
755822.968281407,7521646.53618593,11.598050422374797
755822.968281407,7521664.254467336,11.560134913257201
755822.968281407,7521681.972748743,11.522497813069691
755822.968281407,7521699.69103015,11.485066735827218
755822.968281407,7521717.409311557,11.447774718269528
755822.968281407,7521735.127592964,11.410559925801067
755822.968281407,7521752.845874371,11.373365370129648
755822.968281407,7521770.564155779,11.336138638156257
755822.968281407,7521788.282437186,11.298831631860992
755822.968281407,7521806.000718593,11.261400318907135
755822.968281407,7521823.719,11.223804493629615
755840.686562814,7518297.781,27.887612055623578
755840.686562814,7518315.499281407,27.836508563500416
755840.686562814,7518333.217562814,27.785489785708478
755840.686562814,7518350.935844221,27.734527571164648
755840.686562814,7518368.654125629,27.68359312001772
755840.686562814,7518386.372407036,27.632657225061962
755840.686562814,7518404.090688443,27.581690560192158
755840.686562814,7518421.80896985,27.530664020584425
755840.686562814,7518439.527251257,27.479549118793017
755840.686562814,7518457.245532664,27.428318440919156
755840.686562814,7518474.96381407,27.37694616634559
755840.686562814,7518492.682095477,27.325408653697423
755840.686562814,7518510.400376885,27.273685094745673
755840.686562814,7518528.118658292,27.221758236279754
755840.686562814,7518545.836939699,27.169615168145924
755840.686562814,7518563.555221106,27.117248173344706
755840.686562814,7518581.273502513,27.064655632938525
755840.686562814,7518598.99178392,27.011842975169515
755840.686562814,7518616.710065327,26.958823653991686
755840.686562814,7518634.428346734,26.905620137587675
755840.686562814,7518652.146628141,26.85226488215909
755840.686562814,7518669.864909548,26.798801260469247
755840.686562814,7518687.583190955,26.745284408729106
755840.686562814,7518705.301472362,26.6917819491552
755840.686562814,7518723.019753769,26.638374539467122
755840.686562814,7518740.738035176,26.585156195181895
755840.686562814,7518758.456316583,26.53223432616656
755840.686562814,7518776.174597991,26.479729425958112
755840.686562814,7518793.892879398,26.427774351986272
755840.686562814,7518811.6111608045,26.37651313723174
755840.686562814,7518829.329442211,26.326099280848666
755840.686562814,7518847.047723618,26.276693476763825
755840.686562814,7518864.766005025,26.22846075769712
755840.686562814,7518882.484286432,26.18156705755598
755840.686562814,7518900.202567839,26.136175230543472
755840.686562814,7518917.920849247,26.09244061093989
755840.686562814,7518935.639130654,26.050506256935705
755840.686562814,7518953.357412061,26.010498096503966
755840.686562814,7518971.075693468,25.97252028757225
755840.686562814,7518988.793974875,25.936651222206592
755840.686562814,7519006.512256281,25.902940751878873
755840.686562814,7519024.230537688,25.87140939658326
755840.686562814,7519041.948819095,25.842050536417105
755840.686562814,7519059.667100503,25.814836888385372
755840.686562814,7519077.38538191,25.78973297003631
755840.686562814,7519095.103663317,25.766715786521274
755840.686562814,7519112.821944724,25.745806713488378
755840.686562814,7519130.540226131,25.727118591457895
755840.686562814,7519148.258507538,25.710923575557587
755840.686562814,7519165.976788945,25.69774960366769
755840.686562814,7519183.695070352,25.688516994129685
755840.686562814,7519201.413351759,25.684732632068716
755840.686562814,7519219.131633166,25.688769234522084
755840.686562814,7519236.849914573,25.704274637446417
755840.686562814,7519254.56819598,25.73678724883436
755840.686562814,7519272.286477387,25.794690890707358
755840.686562814,7519290.004758794,25.890748955750524
755840.686562814,7519307.723040201,26.044664691851793
755840.686562814,7519325.441321609,26.287560272431378
755840.686562814,7519343.1596030155,26.670498717817054
755840.686562814,7519360.877884422,27.28327789045298
755840.686562814,7519378.596165829,28.29195991967164
755840.686562814,7519396.314447236,29.890029380005558
755840.686562814,7519414.032728643,31.99654754780272
755840.686562814,7519431.75101005,34.32962467150169
755840.686562814,7519449.469291457,36.653573409368136
755840.686562814,7519467.187572865,38.78049658691141
755840.686562814,7519484.905854272,40.575288063025866
755840.686562814,7519502.624135679,41.98822230797833
755840.686562814,7519520.342417086,43.07116538259696
755840.686562814,7519538.060698492,43.98213143643069
755840.686562814,7519555.778979899,44.95990054299659
755840.686562814,7519573.497261306,46.331149232406716
755840.686562814,7519591.215542714,48.456053289350606
755840.686562814,7519608.933824121,51.35365835180929
755840.686562814,7519626.652105528,54.60628157708028
755840.686562814,7519644.370386935,57.745172826982596
755840.686562814,7519662.088668342,60.35597323815966
755840.686562814,7519679.806949749,62.06797870806278
755840.686562814,7519697.525231156,62.64037464977484
755840.686562814,7519715.2435125625,62.074873245370725
755840.686562814,7519732.96179397,60.585537469942
755840.686562814,7519750.680075377,58.45164947307141
755840.686562814,7519768.398356784,55.91326780169699
755840.686562814,7519786.116638191,53.14879009992204
755840.686562814,7519803.834919598,50.28915673385299
755840.686562814,7519821.553201005,47.43595651829851
755840.686562814,7519839.271482412,44.67362909869142
755840.686562814,7519856.989763819,42.075096263866456
755840.686562814,7519874.7080452265,39.702411700409755
755840.686562814,7519892.426326633,37.604709807937525
755840.686562814,7519910.14460804,35.81611951096863
755840.686562814,7519927.862889447,34.355979940482385
755840.686562814,7519945.581170854,33.23240681390956
755840.686562814,7519963.299452261,32.44842126451766
755840.686562814,7519981.017733668,32.0057478220734
755840.686562814,7519998.736015076,31.892723451984878
755840.686562814,7520016.454296483,32.0604624650945
755840.686562814,7520034.17257789,32.431093047249945
755840.686562814,7520051.890859297,32.925687659483984
755840.686562814,7520069.609140703,33.47553706464288
755840.686562814,7520087.32742211,34.02370789062523
755840.686562814,7520105.045703517,34.5256116672297
755840.686562814,7520122.763984924,34.94917484510452
755840.686562814,7520140.482266332,35.273971927816575
755840.686562814,7520158.200547739,35.489408725706184
755840.686562814,7520175.918829146,35.59257096734187
755840.686562814,7520193.637110553,35.58632594797717
755840.686562814,7520211.35539196,35.4778695853265
755840.686562814,7520229.073673367,35.27754952184766
755840.686562814,7520246.7919547735,34.997728255669614
755840.686562814,7520264.510236181,34.65162049703939
755840.686562814,7520282.228517588,34.252213777293534
755840.686562814,7520299.946798995,33.81141332086675
755840.686562814,7520317.665080402,33.339467830517236
755840.686562814,7520335.383361809,32.84463397282191
755840.686562814,7520353.101643216,32.33299046699783
755840.686562814,7520370.819924623,31.808325782661058
755840.686562814,7520388.53820603,31.272076271582705
755840.686562814,7520406.2564874375,30.723361396959604
755840.686562814,7520423.974768844,30.15922765884146
755840.686562814,7520441.693050251,29.575241830189583
755840.686562814,7520459.411331658,28.966523142408008
755840.686562814,7520477.129613065,28.329140109907215
755840.686562814,7520494.847894472,27.66155719793275
755840.686562814,7520512.566175879,26.96564540123363
755840.686562814,7520530.284457286,26.246846574582605
755840.686562814,7520548.002738694,25.513424529215712
755840.686562814,7520565.721020101,24.77512915310254
755840.686562814,7520583.439301508,24.041777074500587
755840.686562814,7520601.157582914,23.32214874077374
755840.686562814,7520618.875864321,22.62336254220787
755840.686562814,7520636.594145728,21.95068398242242
755840.686562814,7520654.312427135,21.307633255814736
755840.686562814,7520672.030708543,20.696248790601373
755840.686562814,7520689.74898995,20.117400403937452
755840.686562814,7520707.467271357,19.57108852664817
755840.686562814,7520725.185552764,19.05669960635062
755840.686562814,7520742.903834171,18.573209163412088
755840.686562814,7520760.622115578,18.119335356893927
755840.686562814,7520778.3403969845,17.693650740063262
755840.686562814,7520796.058678391,17.294660995568492
755840.686562814,7520813.776959799,16.920858746950742
755840.686562814,7520831.495241206,16.57075916605048
755840.686562814,7520849.213522613,16.24292261760884
755840.686562814,7520866.93180402,15.935968265326565
755840.686562814,7520884.650085427,15.648581492316069
755840.686562814,7520902.368366834,15.379517165857195
755840.686562814,7520920.086648241,15.12760016647313
755840.686562814,7520937.804929648,14.891724161160099
755840.686562814,7520955.523211055,14.6708492891173
755840.686562814,7520973.241492462,14.463999211126392
755840.686562814,7520990.959773869,14.27025782369428
755840.686562814,7521008.678055276,14.088765837048854
755840.686562814,7521026.396336683,13.918717346162524
755840.686562814,7521044.11461809,13.759356477360868
755840.686562814,7521061.832899497,13.609974161501626
755840.686562814,7521079.551180905,13.469905063601274
755840.686562814,7521097.269462312,13.338524684909402
755840.686562814,7521114.987743719,13.215246643832415
755840.686562814,7521132.706025125,13.099520136410632
755840.686562814,7521150.424306532,12.990827572629925
755840.686562814,7521168.142587939,12.888682382439129
755840.686562814,7521185.860869346,12.792626983763668
755840.686562814,7521203.579150753,12.702230903698194
755840.686562814,7521221.297432161,12.617089043550365
755840.686562814,7521239.015713568,12.536820078257833
755840.686562814,7521256.733994975,12.46106498052265
755840.686562814,7521274.452276382,12.389485660343425
755840.686562814,7521292.170557789,12.32176371070858
755840.686562814,7521309.8888391955,12.25759925059684
755840.686562814,7521327.607120602,12.196709856963835
755840.686562814,7521345.325402009,12.138829577616576
755840.686562814,7521363.043683417,12.083708017569649
755840.686562814,7521380.761964824,12.031109491832169
755840.686562814,7521398.480246231,11.980812238198894
755840.686562814,7521416.198527638,11.932607684058539
755840.686562814,7521433.916809045,11.8862997617954
755840.686562814,7521451.635090452,11.841704267864856
755840.686562814,7521469.353371859,11.798648261015416
755840.686562814,7521487.071653266,11.756969495815966
755840.686562814,7521504.789934673,11.716515887819469
755840.686562814,7521522.50821608,11.677145007283642
755840.686562814,7521540.226497487,11.638723598710044
755840.686562814,7521557.944778894,11.601127123828178
755840.686562814,7521575.663060301,11.564239325888508
755840.686562814,7521593.381341708,11.52795181354972
755840.686562814,7521611.099623115,11.492163662784463
755840.686562814,7521628.817904523,11.456781035568753
