"POINT_X","POINT_Y","Ca"
755805.25,7520583.439301508,3.7757935093408017
755805.25,7520601.157582914,3.8122705883343975
755805.25,7520618.875864321,3.841089882553703
755805.25,7520636.594145728,3.8496046952049734
755805.25,7520654.312427135,3.8278433092069997
755805.25,7520672.030708543,3.7680704342978855
755805.25,7520689.74898995,3.664142876419614
755805.25,7520707.467271357,3.5379222087646127
755805.25,7520725.185552764,3.444924071415746
755805.25,7520742.903834171,3.389496540444534
755805.25,7520760.622115578,3.3758907269037906
755805.25,7520778.3403969845,3.41007786410903
755805.25,7520796.058678391,3.499742421193888
755805.25,7520813.776959799,3.6542165713491466
755805.25,7520831.495241206,3.8843259375660386
755805.25,7520849.213522613,4.202100747298934
755805.25,7520866.93180402,4.620290472837387
755805.25,7520884.650085427,5.1516077373775575
755805.25,7520902.368366834,5.807625725190919
755805.25,7520920.086648241,6.597273146954913
755805.25,7520937.804929648,7.52492540379252
755805.25,7520955.523211055,8.588192160914152
755805.25,7520973.241492462,9.775651980030727
755805.25,7520990.959773869,11.06496193922128
755805.25,7521008.678055276,12.421916099305752
755805.25,7521026.396336683,13.801049625265085
755805.25,7521044.11461809,15.148193418904631
755805.25,7521061.832899497,16.40494947856346
755805.25,7521079.551180905,17.514478502402532
755805.25,7521097.269462312,18.427492689020685
755805.25,7521114.987743719,19.1071764238265
755805.25,7521132.706025125,19.53203176201255
755805.25,7521150.424306532,19.805051324349865
755805.25,7521168.142587939,20.075268447130536
755805.25,7521185.860869346,20.343862643173285
755805.25,7521203.579150753,20.611135746241484
755805.25,7521221.297432161,20.87736294320448
755805.25,7521239.015713568,21.14279433371853
755805.25,7521256.733994975,21.40765649508537
755805.25,7521274.452276382,21.6721540288392
755805.25,7521292.170557789,21.936471072215166
755805.25,7521309.8888391955,22.200772761594063
755805.25,7521327.607120602,22.465206638639152
755805.25,7521345.325402009,22.729903993355286
755805.25,7521363.043683417,22.994981139636575
755805.25,7521380.761964824,23.260540621537967
755805.25,7521398.480246231,23.526672349868843
755805.25,7521416.198527638,23.7934546690896
755805.25,7521433.916809045,24.060955356228018
755805.25,7521451.635090452,24.329232553387932
755805.25,7521469.353371859,24.59833563664922
755805.25,7521487.071653266,24.868306023438542
755805.25,7521504.789934673,25.139177921474094
755805.25,7521522.50821608,25.410979022436607
755805.25,7521540.226497487,25.683731142845623
755805.25,7521557.944778894,25.957450815506014
755805.25,7521575.663060301,26.23214983432633
755805.25,7521593.381341708,26.50783575522146
755805.25,7521611.099623115,26.784512356311403
755805.25,7521628.817904523,27.062180059535645
755805.25,7521646.53618593,27.340836316522665
755805.25,7521664.254467336,27.620475961394185
755805.25,7521681.972748743,27.90109153232917
755805.25,7521699.69103015,28.182673564535378
755805.25,7521717.409311557,28.465210856388328
755805.25,7521735.127592964,28.74869071118594
755805.25,7521752.845874371,29.03309915580218
755805.25,7521770.564155779,29.31842113846438
755805.25,7521788.282437186,29.604640706966553
755805.25,7521806.000718593,29.891741169305014
755805.25,7521823.719,30.17970523767157
755822.968281407,7518297.781,52.24077459163127
755822.968281407,7518315.499281407,52.008906129902016
755822.968281407,7518333.217562814,51.77560237529117
755822.968281407,7518350.935844221,51.540852774106675
755822.968281407,7518368.654125629,51.304653128274325
755822.968281407,7518386.372407036,51.0670065580824
755822.968281407,7518404.090688443,50.8279245538371
755822.968281407,7518421.80896985,50.58742811925654
755822.968281407,7518439.527251257,50.345549008188094
755822.968281407,7518457.245532664,50.10233105516967
755822.968281407,7518474.96381407,49.85783159809179
755822.968281407,7518492.682095477,49.612122989441445
755822.968281407,7518510.400376885,49.3652941899424
755822.968281407,7518528.118658292,49.11745243482952
755822.968281407,7518545.836939699,48.86872495964769
755822.968281407,7518563.555221106,48.61926076782987
755822.968281407,7518581.273502513,48.36923241722661
755822.968281407,7518598.99178392,48.11883779686145
755822.968281407,7518616.710065327,47.86830185889753
755822.968281407,7518634.428346734,47.617878262974735
755822.968281407,7518652.146628141,47.3678508824091
755822.968281407,7518669.864909548,47.118535113113126
755822.968281407,7518687.583190955,46.870278915880434
755822.968281407,7518705.301472362,46.623463514184415
755822.968281407,7518723.019753769,46.37850365803756
755822.968281407,7518740.738035176,46.13584735492136
755822.968281407,7518758.456316583,45.89597495832782
755822.968281407,7518776.174597991,45.65939749401247
755822.968281407,7518793.892879398,45.42665409507472
755822.968281407,7518811.6111608045,45.198308407956354
755822.968281407,7518829.329442211,44.97494382395742
755822.968281407,7518847.047723618,44.757157384187465
755822.968281407,7518864.766005025,44.545552200854324
755822.968281407,7518882.484286432,44.34072823290012
755822.968281407,7518900.202567839,44.14327125044016
755822.968281407,7518917.920849247,43.95373981801332
755822.968281407,7518935.639130654,43.77265011986128
755822.968281407,7518953.357412061,43.60045843967123
755822.968281407,7518971.075693468,43.43754108885837
755822.968281407,7518988.793974875,43.244146139056284
755822.968281407,7519006.512256281,42.85850451333043
755822.968281407,7519024.230537688,42.290966363157494
755822.968281407,7519041.948819095,41.58427593099705
755822.968281407,7519059.667100503,40.79042474164338
755822.968281407,7519077.38538191,39.96582852433162
755822.968281407,7519095.103663317,39.16566394201489
755822.968281407,7519112.821944724,38.43849438782658
755822.968281407,7519130.540226131,37.82219279907205
755822.968281407,7519148.258507538,37.34173429316451
755822.968281407,7519165.976788945,37.00888557139367
755822.968281407,7519183.695070352,36.82337671550752
755822.968281407,7519201.413351759,36.77492251958981
755822.968281407,7519219.131633166,36.84545986954284
755822.968281407,7519236.849914573,37.01110251388474
755822.968281407,7519254.56819598,37.243491298673476
755822.968281407,7519272.286477387,37.510379303779324
755822.968281407,7519290.004758794,37.775443027510235
755822.968281407,7519307.723040201,37.99755969673189
755822.968281407,7519325.441321609,38.13047973545889
755822.968281407,7519343.1596030155,38.126176720160956
755822.968281407,7519360.877884422,37.956718529407915
755822.968281407,7519378.596165829,37.78456415748127
755822.968281407,7519396.314447236,38.713998482941015
755822.968281407,7519414.032728643,40.334604018942244
755822.968281407,7519431.75101005,41.7449339951958
755822.968281407,7519449.469291457,42.82308241863974
755822.968281407,7519467.187572865,43.5599579152152
755822.968281407,7519484.905854272,44.01920859554074
755822.968281407,7519502.624135679,44.32230841182722
755822.968281407,7519520.342417086,44.505321652581635
755822.968281407,7519538.060698492,44.64150742624223
755822.968281407,7519555.778979899,45.0467017647719
755822.968281407,7519573.497261306,46.29061319892669
755822.968281407,7519591.215542714,49.66193372664307
755822.968281407,7519608.933824121,55.4649192779626
755822.968281407,7519626.652105528,62.12515949662083
755822.968281407,7519644.370386935,68.74966413527866
755822.968281407,7519662.088668342,74.78731849044863
755822.968281407,7519679.806949749,79.83523231056787
755822.968281407,7519697.525231156,83.66993813505167
755822.968281407,7519715.2435125625,86.2915432545283
755822.968281407,7519732.96179397,87.89050095645904
755822.968281407,7519750.680075377,88.754516518795
755822.968281407,7519768.398356784,89.00528665219159
755822.968281407,7519786.116638191,88.11119912532564
755822.968281407,7519803.834919598,85.38112230241055
755822.968281407,7519821.553201005,81.70615740135968
755822.968281407,7519839.271482412,77.60934380800678
755822.968281407,7519856.989763819,73.27226577229548
755822.968281407,7519874.7080452265,68.81495635986006
755822.968281407,7519892.426326633,64.39065212650219
755822.968281407,7519910.14460804,60.31443600731105
755822.968281407,7519927.862889447,56.776157926502314
755822.968281407,7519945.581170854,53.85299815794751
755822.968281407,7519963.299452261,51.32523446256815
755822.968281407,7519981.017733668,48.918711593635756
755822.968281407,7519998.736015076,46.53000826780744
755822.968281407,7520016.454296483,44.07684259894513
755822.968281407,7520034.17257789,41.51020066755926
755822.968281407,7520051.890859297,38.80932681550313
755822.968281407,7520069.609140703,35.98392402800234
755822.968281407,7520087.32742211,33.09007968531809
755822.968281407,7520105.045703517,30.243362170444495
755822.968281407,7520122.763984924,27.605974522266465
755822.968281407,7520140.482266332,25.337908439155488
755822.968281407,7520158.200547739,23.53448981071552
755822.968281407,7520175.918829146,22.12370659799094
755822.968281407,7520193.637110553,20.783886434808075
755822.968281407,7520211.35539196,19.477526208219118
755822.968281407,7520229.073673367,18.19900246901488
755822.968281407,7520246.7919547735,16.942841142550996
755822.968281407,7520264.510236181,15.704200817285683
755822.968281407,7520282.228517588,14.479252816045696
755822.968281407,7520299.946798995,13.265454324522908
755822.968281407,7520317.665080402,12.07620050232184
755822.968281407,7520335.383361809,10.93280821559774
755822.968281407,7520353.101643216,9.843515704361561
755822.968281407,7520370.819924623,8.8177159495946
755822.968281407,7520388.53820603,7.865685807039967
755822.968281407,7520406.2564874375,6.998007313485066
755822.968281407,7520423.974768844,6.2247380291375105
755822.968281407,7520441.693050251,5.554378949665752
755822.968281407,7520459.411331658,4.992719182120575
755822.968281407,7520477.129613065,4.541693278873427
755822.968281407,7520494.847894472,4.198458255727551
755822.968281407,7520512.566175879,3.954941946353399
755822.968281407,7520530.284457286,3.798073773894213
755822.968281407,7520548.002738694,3.710753562634157
755822.968281407,7520565.721020101,3.676406274712615
755822.968281407,7520583.439301508,3.680366674513009
755822.968281407,7520601.157582914,3.7054857891317323
755822.968281407,7520618.875864321,3.7361204979885834
755822.968281407,7520636.594145728,3.7589832155542955
755822.968281407,7520654.312427135,3.7633585534779828
755822.968281407,7520672.030708543,3.740838638822415
755822.968281407,7520689.74898995,3.684768996786838
755822.968281407,7520707.467271357,3.5926166031177145
755822.968281407,7520725.185552764,3.5130746931609633
755822.968281407,7520742.903834171,3.4667659826551014
755822.968281407,7520760.622115578,3.4577685463590004
755822.968281407,7520778.3403969845,3.4918796254072557
755822.968281407,7520796.058678391,3.5765814328467065
755822.968281407,7520813.776959799,3.7209607988134414
755822.968281407,7520831.495241206,3.935557024616926
755822.968281407,7520849.213522613,4.23209739197483
755822.968281407,7520866.93180402,4.623064730989595
755822.968281407,7520884.650085427,5.121029834972106
755822.968281407,7520902.368366834,5.737678992914802
755822.968281407,7520920.086648241,6.482481989298096
755822.968281407,7520937.804929648,7.360989580800851
755822.968281407,7520955.523211055,8.37283225648924
755822.968281407,7520973.241492462,9.509617274881348
755822.968281407,7520990.959773869,10.753073767353987
755822.968281407,7521008.678055276,12.073932696058101
755822.968281407,7521026.396336683,13.43207700739457
755822.968281407,7521044.11461809,14.778377316037435
755822.968281407,7521061.832899497,16.058300379968983
755822.968281407,7521079.551180905,17.216896585126594
755822.968281407,7521097.269462312,18.204303328579268
755822.968281407,7521114.987743719,18.980655799088588
755822.968281407,7521132.706025125,19.51941394224335
755822.968281407,7521150.424306532,19.82963199164551
755822.968281407,7521168.142587939,20.0949036287444
755822.968281407,7521185.860869346,20.358754360437207
755822.968281407,7521203.579150753,20.621488731581223
755822.968281407,7521221.297432161,20.883382706892437
755822.968281407,7521239.015713568,21.144685540763962
755822.968281407,7521256.733994975,21.405621614686854
755822.968281407,7521274.452276382,21.666392222208145
755822.968281407,7521292.170557789,21.927177287930636
755822.968281407,7521309.8888391955,22.188137010883693
755822.968281407,7521327.607120602,22.449413426029388
755822.968281407,7521345.325402009,22.71113188096199
755822.968281407,7521363.043683417,22.973402425953573
755822.968281407,7521380.761964824,23.23632111792661
755822.968281407,7521398.480246231,23.499971240052318
755822.968281407,7521416.198527638,23.76442443883483
755822.968281407,7521433.916809045,24.029741782058437
755822.968281407,7521451.635090452,24.295974740637043
755822.968281407,7521469.353371859,24.563166098455063
755822.968281407,7521487.071653266,24.831350793406497
755822.968281407,7521504.789934673,25.10055669372421
755822.968281407,7521522.50821608,25.370805313610983
755822.968281407,7521540.226497487,25.642112471403365
755822.968281407,7521557.944778894,25.914488894285626
755822.968281407,7521575.663060301,26.18794077292471
755822.968281407,7521593.381341708,26.46247026923349
755822.968281407,7521611.099623115,26.738075980906224
755822.968281407,7521628.817904523,27.014753365219182
755822.968281407,7521646.53618593,27.292495125266623
755822.968281407,7521664.254467336,27.571291561593203
755822.968281407,7521681.972748743,27.85113089130063
755822.968281407,7521699.69103015,28.13199953749075
755822.968281407,7521717.409311557,28.413882390997447
755822.968281407,7521735.127592964,28.69676304701811
755822.968281407,7521752.845874371,28.980624018075783
755822.968281407,7521770.564155779,29.26544692565933
755822.968281407,7521788.282437186,29.5512126719659
755822.968281407,7521806.000718593,29.83790159382522
755822.968281407,7521823.719,30.125493599824225
755840.686562814,7518297.781,51.95007432414991
755840.686562814,7518315.499281407,51.719304082844594
755840.686562814,7518333.217562814,51.48706012527355
755840.686562814,7518350.935844221,51.253327551138106
755840.686562814,7518368.654125629,51.01809780976848
755840.686562814,7518386.372407036,50.78136973069176
755840.686562814,7518404.090688443,50.543150658008976
755840.686562814,7518421.80896985,50.30345769354923
755840.686562814,7518439.527251257,50.06231905269601
755840.686562814,7518457.245532664,49.81977553590583
755840.686562814,7518474.96381407,49.57588211683417
755840.686562814,7518492.682095477,49.33070964635463
755840.686562814,7518510.400376885,49.08434666920126
755840.686562814,7518528.118658292,48.83690134644841
755840.686562814,7518545.836939699,48.58850347371976
755840.686562814,7518563.555221106,48.33930658030797
755840.686562814,7518581.273502513,48.08949008917925
755840.686562814,7518598.99178392,47.839261511687305
755840.686562814,7518616.710065327,47.588858644189564
755840.686562814,7518634.428346734,47.338551725462324
755840.686562814,7518652.146628141,47.08864550553858
755840.686562814,7518669.864909548,46.83948116724978
755840.686562814,7518687.583190955,46.591438030669515
755840.686562814,7518705.301472362,46.344934961245514
755840.686562814,7518723.019753769,46.10043138977439
755840.686562814,7518740.738035176,45.85842784184005
755840.686562814,7518758.456316583,45.61946586290936
755840.686562814,7518776.174597991,45.384127214080785
755840.686562814,7518793.892879398,45.153032204054675
755840.686562814,7518811.6111608045,44.92683701392508
755840.686562814,7518829.329442211,44.70622986471419
755840.686562814,7518847.047723618,44.49192587271722
755840.686562814,7518864.766005025,44.284660435951736
755840.686562814,7518882.484286432,44.08518099518592
755840.686562814,7518900.202567839,43.89423701697594
755840.686562814,7518917.920849247,43.712568052312854
755840.686562814,7518935.639130654,43.54088973237186
755840.686562814,7518953.357412061,43.37987757201659
755840.686562814,7518971.075693468,43.229924719763666
755840.686562814,7518988.793974875,42.970034112694606
755840.686562814,7519006.512256281,42.515191105459564
755840.686562814,7519024.230537688,41.89977277040679
755840.686562814,7519041.948819095,41.168975331190566
755840.686562814,7519059.667100503,40.375380000830305
755840.686562814,7519077.38538191,39.574163931888684
755840.686562814,7519095.103663317,38.817829938998585
755840.686562814,7519112.821944724,38.151470486582156
755840.686562814,7519130.540226131,37.6093956172166
755840.686562814,7519148.258507538,37.21353104145035
755840.686562814,7519165.976788945,36.973516843543344
755840.686562814,7519183.695070352,36.88808168228633
755840.686562814,7519201.413351759,36.94711280740927
755840.686562814,7519219.131633166,37.133869156372064
755840.686562814,7519236.849914573,37.426917358078754
755840.686562814,7519254.56819598,37.801530857824545
755840.686562814,7519272.286477387,38.23044031509194
755840.686562814,7519290.004758794,38.68399159409599
755840.686562814,7519307.723040201,39.130157675220566
